"","dist_year","dist_type","grove_name","unit_name","landowner","hectares","dist_group"
"800",2011,"mech_under","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",4.8,"Active treatment"
"801",2007,"mech_under","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"802",2022,"mech_under","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"803",2023,"mech_under","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"804",2023,"rx_pile","Wheel Meadow","Giant Sequoia National Monument","US Forest Service",126.7,"Active treatment"
"805",2022,"mech_under","Wishon","Giant Sequoia National Monument","US Forest Service",6,"Active treatment"
"806",1961,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",4.9,"Active treatment"
"807",1962,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",9.1,"Active treatment"
"808",1969,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",28.5,"Active treatment"
"809",1973,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",13.6,"Active treatment"
"810",1993,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",4.5,"Active treatment"
"811",1994,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",3.7,"Active treatment"
"812",1994,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.4,"Active treatment"
"813",1991,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.6,"Active treatment"
"814",1992,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",8,"Active treatment"
"815",1992,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.1,"Active treatment"
"816",2018,"rx_pile","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",5.2,"Active treatment"
"817",2017,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",4,"Active treatment"
"818",2017,"rx_pile","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",5.8,"Active treatment"
"819",2018,"rx_pile","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",12,"Active treatment"
"820",2012,"mech_under","Middle Tule","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",6.6,"Active treatment"
"821",2009,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Private",0.1,"Active treatment"
"822",2008,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Private",0.2,"Active treatment"
"823",2008,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Private",3,"Active treatment"
"824",1951,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",53.3,"Active treatment"
"825",1952,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",71.6,"Active treatment"
"826",1953,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",65.5,"Active treatment"
"827",1958,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",15.8,"Active treatment"
"828",1959,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",6.1,"Active treatment"
"829",1960,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",34.8,"Active treatment"
"830",1961,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0.2,"Active treatment"
"831",1961,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",14.6,"Active treatment"
"832",1961,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",37.3,"Active treatment"
"833",1961,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",6.7,"Active treatment"
"834",1962,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",42.8,"Active treatment"
"835",1964,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",37.3,"Active treatment"
"836",1965,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.5,"Active treatment"
"837",1965,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",35.2,"Active treatment"
"838",1965,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",31.2,"Active treatment"
"839",1965,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",3.1,"Active treatment"
"840",1967,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",66.7,"Active treatment"
"841",1969,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.3,"Active treatment"
"842",1971,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",86.6,"Active treatment"
"843",1983,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",11.2,"Active treatment"
"844",1983,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",3.5,"Active treatment"
"845",1983,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",31.7,"Active treatment"
"846",1983,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",5.6,"Active treatment"
"847",1983,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",23.6,"Active treatment"
"848",1983,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",15.3,"Active treatment"
"849",1983,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.7,"Active treatment"
"850",1987,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",17.7,"Active treatment"
"851",1989,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",24.9,"Active treatment"
"852",1989,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",86.7,"Active treatment"
"853",1989,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",12.7,"Active treatment"
"854",1993,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",3.3,"Active treatment"
"855",1993,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",4.2,"Active treatment"
"856",1993,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0.6,"Active treatment"
"857",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",10.4,"Active treatment"
"858",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0.7,"Active treatment"
"859",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.2,"Active treatment"
"860",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.8,"Active treatment"
"861",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.2,"Active treatment"
"862",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",8.6,"Active treatment"
"863",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.6,"Active treatment"
"864",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.4,"Active treatment"
"865",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0.1,"Active treatment"
"866",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0.2,"Active treatment"
"867",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",8.8,"Active treatment"
"868",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",12.4,"Active treatment"
"869",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",3.7,"Active treatment"
"870",1994,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.5,"Active treatment"
"871",1992,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",41.6,"Active treatment"
"872",1990,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",15.8,"Active treatment"
"873",1990,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",19.1,"Active treatment"
"874",1990,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",19.6,"Active treatment"
"875",1993,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",9.7,"Active treatment"
"876",1993,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.7,"Active treatment"
"877",1993,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",16.1,"Active treatment"
"878",2002,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.7,"Active treatment"
"879",2002,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.5,"Active treatment"
"880",2002,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",119.7,"Active treatment"
"881",2018,"rx_pile","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",26.2,"Active treatment"
"882",2016,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",12.3,"Active treatment"
"883",2016,"rx_pile","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.7,"Active treatment"
"884",2018,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",77.4,"Active treatment"
"885",2018,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",53.1,"Active treatment"
"886",2018,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0,"Active treatment"
"887",2016,"rx_pile","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",21.7,"Active treatment"
"888",2018,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",4.6,"Active treatment"
"889",2019,"rx_pile","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",38.4,"Active treatment"
"890",2013,"rx_pile","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",27.4,"Active treatment"
"891",2013,"rx_pile","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",9.4,"Active treatment"
"892",2018,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0.8,"Active treatment"
"893",2012,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",37.7,"Active treatment"
"894",2016,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",1.7,"Active treatment"
"895",2012,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",77.8,"Active treatment"
"896",2013,"mech_under","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",92.9,"Active treatment"
"897",2012,"rx_pile","Mountain Home","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",76.8,"Active treatment"
"898",1994,"mech_under","Silver Creek","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",0,"Active treatment"
"899",1991,"mech_under","Silver Creek","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",3.3,"Active treatment"
"900",1992,"mech_under","Silver Creek","Mountain Home Demonstration State Forest","Mountain Home Demonstration State Forest",2.6,"Active treatment"
"901",2022,"mech_under","Silver Creek","Mountain Home Demonstration State Forest","US Forest Service",0.2,"Active treatment"
"902",2022,"mech_under","Alder Creek","Private","Nonprofit",0.7,"Active treatment"
"903",2022,"mech_under","Alder Creek","Private","Nonprofit",0,"Active treatment"
"904",2023,"mech_under","Alder Creek","Private","Nonprofit",0,"Active treatment"
"905",2024,"mech_under","Alder Creek","Private","Nonprofit",0.1,"Active treatment"
"906",2024,"rx_pile","Alder Creek","Private","Nonprofit",0.1,"Active treatment"
"907",2018,"mech_under","Alder Creek","Private","US Forest Service",0.4,"Active treatment"
"908",2007,"mech_under","Belknap Camp","Private","US Forest Service",0.1,"Active treatment"
"909",2016,"mech_under","Black Mountain","Private","US Forest Service",2.8,"Active treatment"
"910",2015,"mech_under","Black Mountain","Private","US Forest Service",7.6,"Active treatment"
"911",2016,"rx_pile","Black Mountain","Private","US Forest Service",0.3,"Active treatment"
"912",2015,"mech_under","Black Mountain","Private","US Forest Service",0.3,"Active treatment"
"913",2017,"rx_pile","Black Mountain","Private","US Forest Service",0.3,"Active treatment"
"914",2007,"mech_under","Black Mountain","Private","US Forest Service",0.3,"Active treatment"
"915",2022,"mech_under","Black Mountain","Private","US Forest Service",3.7,"Active treatment"
"916",2023,"mech_under","Coffee Pot","Private","Bureau of Land Management",9.1,"Active treatment"
"917",2020,"mech_under","Coffee Pot","Private","Bureau of Land Management",4.8,"Active treatment"
"918",2023,"mech_under","Monache Tubs","Private","Bureau of Land Management",3,"Active treatment"
"919",2009,"mech_under","Mountain Home","Private","Private",28.1,"Active treatment"
"920",2009,"mech_under","Mountain Home","Private","Private",1.7,"Active treatment"
"921",2023,"mech_under","Nutmeg","Private","Bureau of Land Management",13.2,"Active treatment"
"922",2020,"mech_under","Nutmeg","Private","Bureau of Land Management",15,"Active treatment"
"923",1997,"mech_under","Redwood Mountain","Private","Private",1.7,"Active treatment"
"924",2023,"mech_under","Salt Creek Ridge","Private","Bureau of Land Management",4.2,"Active treatment"
"925",2020,"mech_under","Salt Creek Ridge","Private","Bureau of Land Management",11.7,"Active treatment"
"926",2002,"mech_under","Alder Creek","Save the Redwoods League","Private",0.4,"Active treatment"
"927",2002,"mech_under","Alder Creek","Save the Redwoods League","Private",2.9,"Active treatment"
"928",2002,"mech_under","Alder Creek","Save the Redwoods League","Private",69,"Active treatment"
"929",2022,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",20,"Active treatment"
"930",2022,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",4.4,"Active treatment"
"931",2022,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",0.5,"Active treatment"
"932",2022,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",0.1,"Active treatment"
"933",2022,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",3.4,"Active treatment"
"934",2024,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",26.7,"Active treatment"
"935",2024,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",26.5,"Active treatment"
"936",2023,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",5.4,"Active treatment"
"937",2024,"mech_under","Alder Creek","Save the Redwoods League","Nonprofit",33.1,"Active treatment"
"938",2024,"rx_pile","Alder Creek","Save the Redwoods League","Nonprofit",33.9,"Active treatment"
"939",2024,"mech_under","Alder Creek","Save the Redwoods League","US Forest Service",0,"Active treatment"
"940",2009,"mech_under","Atwell","Sequoia and Kings Canyon National Parks","National Park Service",2.4,"Active treatment"
"941",2008,"rx_pile","Atwell","Sequoia and Kings Canyon National Parks","National Park Service",13.2,"Active treatment"
