,resist_id,last_trt,area_ha,recent_dist_yr,recent_dist_type,unit_name,grove_name,prior1_dist_yr,prior1_dist_type,prior2_dist_yr,prior2_dist_type,keep,prior1_dist_yr_0,diff.1.to.2,resst_d
858,1330,2023,0,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2018,mech_under,T,2018,5,1330
859,1331,2018,1.89175E-14,2018,mech_under,Giant Sequoia National Monument,Long Meadow,2016,lowsev_fire,NA,NA,T,2016,2,1331
860,1331,2018,1.89175E-14,2018,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,mech_under,2016,lowsev_fire,T,2018,0,1331
861,1332,2018,1.24742E-09,2018,mech_under,Giant Sequoia National Monument,Long Meadow,2016,mech_under,2016,lowsev_fire,T,2016,2,1332
862,1332,2018,1.24742E-09,2018,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,mech_under,2016,mech_under,T,2018,0,1332
863,1333,2023,0,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2018,mech_under,T,2018,5,1333
864,1336,2018,5.86624E-15,2018,mech_under,Giant Sequoia National Monument,Long Meadow,2016,mech_under,2004,rx_pile,T,2016,2,1336
865,1336,2018,5.86624E-15,2018,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,mech_under,2016,mech_under,T,2018,0,1336
866,1339,2018,2.45834E-14,2018,rx_pile,Giant Sequoia National Monument,Long Meadow,NA,NA,NA,NA,T,0,2018,1339
867,1359,2023,0.066026327,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2018,rx_pile,T,2021,2,1359
868,1361,2021,4.1473E-14,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,mech_under,2016,lowsev_fire,T,2018,3,1361
869,1372,2021,1.94843E-08,2021,lowsev_fire,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2018,mech_under,T,2018,3,1372
870,1372,2021,1.94843E-08,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2021,lowsev_fire,2018,rx_pile,T,2021,0,1372
871,1376,2023,0.03664815,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1376
872,1377,2023,2.18279E-15,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1377
873,1378,2023,7.27596E-15,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1378
874,1379,2023,0.013611725,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2018,rx_pile,T,2021,2,1379
875,1382,2023,0.020658205,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1382
876,1387,2021,2.96028E-09,2021,lowsev_fire,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2018,mech_under,T,2018,3,1387
877,1387,2021,2.96028E-09,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2021,lowsev_fire,2018,rx_pile,T,2021,0,1387
878,1408,2021,5.39888E-08,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2018,mech_under,T,2018,3,1408
879,1414,2021,1.45519E-15,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2016,mech_under,NA,NA,T,2016,5,1414
880,1417,2023,0.21804009,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,modsev_fire,T,2021,2,1417
881,1434,2023,0.000514817,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,modsev_fire,T,2021,2,1434
882,1438,2023,1.490506256,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2018,rx_pile,T,2021,2,1438
883,1441,2023,1.533748357,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1441
884,1442,2023,0,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1442
885,1448,2023,7.892419673,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2018,rx_pile,T,2021,2,1448
886,1452,2021,1.17765E-14,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,mech_under,2016,mech_under,T,2018,3,1452
887,1453,2021,8.39282E-13,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2016,mech_under,T,2018,3,1453
888,1454,2021,8.67362E-22,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2018,mech_under,T,2018,3,1454
889,1456,2021,3.5246E-07,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,2018,rx_pile,2018,mech_under,T,2018,3,1456
890,1457,2023,2.214787588,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1457
891,1458,2023,0.156946773,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,modsev_fire,T,2021,2,1458
892,1460,2023,0.051737615,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1460
893,1460,2023,0.051737615,2023,rx_pile,Giant Sequoia National Monument,Long Meadow,2023,mech_under,2021,rx_pile,T,2023,0,1460
894,1472,2023,2.32831E-14,2023,mech_under,Giant Sequoia National Monument,Long Meadow,2021,rx_pile,2021,lowsev_fire,T,2021,2,1472
895,1473,2021,4.96584E-14,2021,rx_pile,Giant Sequoia National Monument,Long Meadow,NA,NA,NA,NA,T,0,2021,1473
896,1474,2016,4.050332537,2016,lowsev_fire,Giant Sequoia National Monument,Maggie Mountain,NA,NA,NA,NA,T,0,2016,1474
897,1476,2016,0.21339578,2016,modsev_fire,Giant Sequoia National Monument,Maggie Mountain,NA,NA,NA,NA,T,0,2016,1476
898,1477,2020,1.78261E-14,2020,lowsev_fire,Giant Sequoia National Monument,McIntyre,NA,NA,NA,NA,T,0,2020,1477
899,1479,2020,7.37062E-14,2020,modsev_fire,Giant Sequoia National Monument,McIntyre,NA,NA,NA,NA,T,0,2020,1479
900,1480,2020,6.98492E-14,2020,lowsev_fire,Giant Sequoia National Monument,McIntyre,NA,NA,NA,NA,T,0,2020,1480
901,1480,2020,6.98492E-14,2020,highsev_fire,Giant Sequoia National Monument,McIntyre,2020,lowsev_fire,NA,NA,T,2020,0,1480
902,1485,2023,24.11183593,2023,rx_pile,Giant Sequoia National Monument,McIntyre,2020,lowsev_fire,NA,NA,T,2020,3,1485
903,1486,2023,4.76341E-06,2023,rx_pile,Giant Sequoia National Monument,McIntyre,2020,highsev_fire,2020,lowsev_fire,T,2020,3,1486
904,1488,2023,7.71487E-06,2023,rx_pile,Giant Sequoia National Monument,McIntyre,2020,modsev_fire,2020,lowsev_fire,T,2020,3,1488
905,1489,2023,48.80851255,2023,rx_pile,Giant Sequoia National Monument,McIntyre,2020,highsev_fire,NA,NA,T,2020,3,1489
906,1490,2023,4.11075E-07,2023,rx_pile,Giant Sequoia National Monument,McIntyre,2020,highsev_fire,2020,modsev_fire,T,2020,3,1490
907,1491,2023,39.55721967,2023,rx_pile,Giant Sequoia National Monument,McIntyre,2020,modsev_fire,NA,NA,T,2020,3,1491
908,1492,2023,0.427688547,2023,rx_pile,Giant Sequoia National Monument,McIntyre,NA,NA,NA,NA,T,0,2023,1492
909,1493,2020,15.65884087,2020,lowsev_fire,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,2020,1493
910,1495,2020,3.934008407,2020,modsev_fire,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,2020,1495
911,1496,2020,7.49972E-08,2020,lowsev_fire,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,2020,1496
912,1496,2020,7.49972E-08,2020,highsev_fire,Giant Sequoia National Monument,Middle Tule,2020,lowsev_fire,NA,NA,T,2020,0,1496
913,1499,2020,1.925127177,2020,highsev_fire,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,2020,1499
914,1500,2020,0.276494461,2020,lowsev_fire,Giant Sequoia National Monument,Middle Tule,2016,lowsev_fire,NA,NA,T,2016,4,1500
915,1501,2016,16.97088514,2016,lowsev_fire,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,2016,1501
916,1503,2016,0.630000173,2016,modsev_fire,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,2016,1503
917,1504,2016,0.542736362,2016,lowsev_fire,Giant Sequoia National Monument,Middle Tule,1992,mech_under,NA,NA,T,1992,24,1504
918,1505,1992,0.371023722,1992,mech_under,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,1992,1505
919,1506,2018,0.038144779,2018,rx_pile,Giant Sequoia National Monument,Middle Tule,2016,lowsev_fire,NA,NA,T,2016,2,1506
920,1507,2020,0.392597906,2020,lowsev_fire,Giant Sequoia National Monument,Middle Tule,2018,rx_pile,NA,NA,T,2018,2,1507
921,1508,2020,0.011323834,2020,modsev_fire,Giant Sequoia National Monument,Middle Tule,2018,rx_pile,NA,NA,T,2018,2,1508
922,1510,2018,0.57177655,2018,rx_pile,Giant Sequoia National Monument,Middle Tule,NA,NA,NA,NA,T,0,2018,1510
923,1511,2010,3.033768055,2010,lowsev_fire,Giant Sequoia National Monument,Monarch,NA,NA,NA,NA,T,0,2010,1511
924,1513,2010,0.065294412,2010,modsev_fire,Giant Sequoia National Monument,Monarch,NA,NA,NA,NA,T,0,2010,1513
925,1514,2020,48.42925098,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2020,1514
926,1515,2020,1.75489E-06,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2020,1515
927,1515,2020,1.75489E-06,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2020,lowsev_fire,NA,NA,T,2020,0,1515
928,1516,2020,31.11437164,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2020,1516
929,1517,2020,1.4301E-06,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2020,1517
930,1517,2020,1.4301E-06,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2020,lowsev_fire,NA,NA,T,2020,0,1517
931,1519,2020,4.16234E-08,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2020,1519
932,1519,2020,4.16234E-08,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2020,modsev_fire,NA,NA,T,2020,0,1519
933,1520,2020,44.97690871,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2020,1520
934,1521,2020,0.476688155,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2009,mech_under,NA,NA,T,2009,11,1521
935,1523,2020,0.087487496,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2009,mech_under,NA,NA,T,2009,11,1523
936,1524,2009,0.117267017,2009,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2009,1524
937,1525,2020,0.006673609,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,1960,mech_under,NA,NA,T,1960,60,1525
938,1526,2020,0.818882053,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1964,mech_under,NA,NA,T,1964,56,1526
939,1528,2020,0.022026345,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1964,mech_under,NA,NA,T,1964,56,1528
940,1529,1964,0.183144396,1964,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,1964,1529
941,1530,2020,0.031815986,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1965,mech_under,NA,NA,T,1965,55,1530
942,1532,2020,0.046483859,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1965,mech_under,NA,NA,T,1965,55,1532
943,1533,2020,0.094293384,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,1965,mech_under,NA,NA,T,1965,55,1533
944,1534,2020,0.024275157,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,1965,mech_under,1960,mech_under,T,1965,55,1534
945,1535,1965,7.5628E-09,1965,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,1965,1535
946,1536,2020,7.03275E-09,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1967,mech_under,NA,NA,T,1967,53,1536
947,1541,2020,2.648204493,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1971,mech_under,NA,NA,T,1971,49,1541
948,1543,2020,1.518172385,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1971,mech_under,NA,NA,T,1971,49,1543
949,1544,2020,0.217372153,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,1971,mech_under,NA,NA,T,1971,49,1544
950,1545,1971,0.84468941,1971,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,1971,1545
951,1547,1987,1.16415E-14,1987,mech_under,Giant Sequoia National Monument,Mountain Home,1967,mech_under,NA,NA,T,1967,20,1547
952,1548,1987,1.45519E-15,1987,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,1987,1548
953,1550,2020,0.062572258,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1989,mech_under,NA,NA,T,1989,31,1550
954,1552,2020,0.06322071,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1989,mech_under,NA,NA,T,1989,31,1552
955,1553,2020,0.275391341,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,1989,mech_under,NA,NA,T,1989,31,1553
956,1554,2020,6.32626E-08,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1989,mech_under,NA,NA,T,1989,31,1554
957,1554,2020,6.32626E-08,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2020,modsev_fire,1989,mech_under,T,2020,0,1554
958,1555,1989,5.82077E-15,1989,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,1989,1555
959,1556,2020,0.259451492,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,1971,mech_under,T,1994,26,1556
960,1558,1994,0.117542598,1994,mech_under,Giant Sequoia National Monument,Mountain Home,1971,mech_under,NA,NA,T,1971,23,1558
961,1559,2020,0.020267597,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,1971,mech_under,T,1994,26,1559
962,1560,2020,0.01741117,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,NA,NA,T,1994,26,1560
963,1562,2020,7.26116E-05,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,NA,NA,T,1994,26,1562
964,1563,2020,0.000827657,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,1967,mech_under,T,1994,26,1563
965,1565,2020,0.008420131,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,1967,mech_under,T,1994,26,1565
966,1566,2020,0.000357715,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,1987,mech_under,T,1994,26,1566
967,1573,2020,0.000722086,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1994,mech_under,1987,mech_under,T,1994,26,1573
968,1577,2020,0.549220235,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,1990,mech_under,1965,mech_under,T,1990,30,1577
969,1578,1990,2.4198E-07,1990,mech_under,Giant Sequoia National Monument,Mountain Home,1965,mech_under,NA,NA,T,1965,25,1578
970,1581,2020,0.114072011,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1990,mech_under,1965,mech_under,T,1990,30,1581
971,1582,2020,0.208049957,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1990,mech_under,1965,mech_under,T,1990,30,1582
972,1583,2020,6.72186E-07,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,NA,NA,T,2002,18,1583
973,1585,2020,0.195592658,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,NA,NA,T,2002,18,1585
974,1586,2020,2.464648429,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,NA,NA,T,2002,18,1586
975,1588,2020,0.322537563,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,1994,mech_under,T,2002,18,1588
976,1589,2020,0.026564254,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,1994,mech_under,T,2002,18,1589
977,1590,2020,2.07876E-07,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,1967,mech_under,T,2002,18,1590
978,1590,2020,2.07876E-07,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2020,modsev_fire,2002,mech_under,T,2020,0,1590
979,1592,2020,1.80159E-07,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,1967,mech_under,T,2002,18,1592
980,1592,2020,1.80159E-07,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2020,lowsev_fire,2002,mech_under,T,2020,0,1592
981,1593,2020,0.862842531,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,1967,mech_under,T,2002,18,1593
982,1594,2020,1.333519623,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,1967,mech_under,T,2002,18,1594
983,1596,2002,2.46276E-07,2002,mech_under,Giant Sequoia National Monument,Mountain Home,1967,mech_under,NA,NA,T,1967,35,1596
984,1597,2020,0.37256765,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2002,mech_under,1967,mech_under,T,2002,18,1597
985,1598,2002,3.16504E-13,2002,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2002,1598
986,1599,2020,6.42997E-05,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2018,mech_under,2002,mech_under,T,2018,2,1599
987,1600,2018,5.68434E-18,2018,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2018,1600
988,1601,2016,2.54659E-15,2016,rx_pile,Giant Sequoia National Monument,Mountain Home,1964,mech_under,NA,NA,T,1964,52,1601
989,1602,2016,0,2016,rx_pile,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2016,1602
990,1603,2020,0.174847114,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2012,mech_under,NA,NA,T,2012,8,1603
991,1604,2020,1.267874189,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2012,mech_under,NA,NA,T,2012,8,1604
992,1605,2020,0.353006067,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1989,mech_under,T,2013,7,1605
993,1606,2020,1.99631E-08,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1989,mech_under,T,2013,7,1606
994,1606,2020,1.99631E-08,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2020,modsev_fire,2013,mech_under,T,2020,0,1606
995,1607,2020,0.190599803,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1989,mech_under,T,2013,7,1607
996,1608,2020,8.07682E-08,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1989,mech_under,T,2013,7,1608
997,1608,2020,8.07682E-08,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2020,lowsev_fire,2013,mech_under,T,2020,0,1608
998,1610,2016,0.00626807,2016,rx_pile,Giant Sequoia National Monument,Mountain Home,2013,mech_under,NA,NA,T,2013,3,1610
999,1612,2020,0.137758157,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1989,mech_under,T,2013,7,1612
1000,1613,2020,0.052595884,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1989,mech_under,T,2013,7,1613
1001,1614,2020,0.920491035,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1964,mech_under,T,2013,7,1614
1002,1615,2020,0.041672123,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1964,mech_under,T,2013,7,1615
1003,1616,2020,0.024995122,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1964,mech_under,T,2013,7,1616
1004,1618,2013,0.015853507,2013,mech_under,Giant Sequoia National Monument,Mountain Home,1964,mech_under,NA,NA,T,1964,49,1618
1005,1619,2020,0.234240178,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2016,rx_pile,2013,mech_under,T,2016,4,1619
1006,1620,2016,0.044286547,2016,rx_pile,Giant Sequoia National Monument,Mountain Home,2013,mech_under,1964,mech_under,T,2013,3,1620
1007,1621,2020,5.99231E-06,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,NA,NA,T,2013,7,1621
1008,1622,2020,8.05961E-08,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,NA,NA,T,2013,7,1622
1009,1623,2020,6.74995E-08,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,2013,mech_under,NA,NA,T,2013,7,1623
1010,1625,2013,0.000170258,2013,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,2013,1625
1011,1626,2020,0.633490091,2020,lowsev_fire,Giant Sequoia National Monument,Mountain Home,1983,mech_under,NA,NA,T,1983,37,1626
1012,1628,2020,0.396270225,2020,modsev_fire,Giant Sequoia National Monument,Mountain Home,1983,mech_under,NA,NA,T,1983,37,1628
1013,1629,2020,0.844662118,2020,highsev_fire,Giant Sequoia National Monument,Mountain Home,1983,mech_under,NA,NA,T,1983,37,1629
1014,1630,1983,1.89175E-14,1983,mech_under,Giant Sequoia National Monument,Mountain Home,NA,NA,NA,NA,T,0,1983,1630
1015,1631,2021,0.020169828,2021,lowsev_fire,Giant Sequoia National Monument,Packsaddle,NA,NA,NA,NA,T,0,2021,1631
1016,1633,2021,0.061626357,2021,modsev_fire,Giant Sequoia National Monument,Packsaddle,NA,NA,NA,NA,T,0,2021,1633
1017,1635,2021,1.39698E-13,2021,modsev_fire,Giant Sequoia National Monument,Packsaddle,NA,NA,NA,NA,T,0,2021,1635
