"","X","resist_id","combo_fire_mech","highsev_fire","lowsev_fire","mech_under","modsev_fire","rx_pile","last_dist_yr","last_dist_type","area_ha","ever.high","diff.1.to.2","resist_class"
"827",827,2283,0,0,1,1,0,1,2020,"lowsev_fire",0.02,"never high sev",8,"High resistance"
"828",828,2293,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"829",829,2302,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"830",830,2304,0,0,1,1,0,1,2020,"lowsev_fire",0.82,"never high sev",8,"High resistance"
"831",831,2306,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",8,"High resistance"
"832",832,2307,0,0,1,1,0,1,2020,"lowsev_fire",0.55,"never high sev",8,"High resistance"
"833",833,2308,0,0,1,1,0,1,2020,"lowsev_fire",0.04,"never high sev",8,"High resistance"
"834",834,2316,0,0,1,1,0,1,2020,"lowsev_fire",0.08,"never high sev",8,"High resistance"
"835",835,2317,0,0,1,1,0,1,2020,"lowsev_fire",0.06,"never high sev",8,"High resistance"
"836",836,2318,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"837",837,2319,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"838",838,2320,0,0,1,1,0,1,2020,"lowsev_fire",0.39,"never high sev",8,"High resistance"
"839",839,2323,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"840",840,2325,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"841",841,2327,0,0,1,1,0,1,2020,"lowsev_fire",0.46,"never high sev",8,"High resistance"
"842",842,2329,0,0,1,1,0,1,2020,"lowsev_fire",0.48,"never high sev",8,"High resistance"
"843",843,2333,0,0,1,1,0,1,2020,"lowsev_fire",1.14,"never high sev",8,"High resistance"
"844",844,2337,0,0,1,1,0,1,2020,"lowsev_fire",0.66,"never high sev",8,"High resistance"
"845",845,2345,0,0,1,1,0,1,2020,"lowsev_fire",0.06,"never high sev",8,"High resistance"
"846",846,2347,0,0,1,1,0,1,2020,"lowsev_fire",0.62,"never high sev",8,"High resistance"
"847",847,2358,0,0,1,1,0,1,2020,"lowsev_fire",0.07,"never high sev",8,"High resistance"
"848",848,2361,0,0,1,1,0,1,2020,"lowsev_fire",0.02,"never high sev",8,"High resistance"
"849",849,2363,0,0,1,1,0,1,2020,"lowsev_fire",0.06,"never high sev",8,"High resistance"
"850",850,2364,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",8,"High resistance"
"851",851,2365,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"852",852,2367,0,0,1,1,0,1,2020,"lowsev_fire",0.14,"never high sev",8,"High resistance"
"853",853,2368,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"854",854,2370,0,0,1,1,0,1,2020,"lowsev_fire",1.01,"never high sev",8,"High resistance"
"855",855,2374,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",8,"High resistance"
"856",856,2379,0,0,1,1,0,1,2020,"lowsev_fire",0.03,"never high sev",8,"High resistance"
"857",857,2380,0,0,1,1,0,1,2020,"lowsev_fire",1.49,"never high sev",8,"High resistance"
"858",858,2381,0,0,1,1,0,1,2020,"lowsev_fire",0.85,"never high sev",8,"High resistance"
"859",859,2389,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"860",860,2390,0,0,1,1,0,1,2020,"lowsev_fire",0.08,"never high sev",8,"High resistance"
"861",861,2393,0,0,1,1,0,1,2020,"lowsev_fire",0.75,"never high sev",8,"High resistance"
"862",862,2398,0,0,1,1,0,1,2020,"lowsev_fire",0.49,"never high sev",8,"High resistance"
"863",863,2405,0,0,1,1,0,1,2020,"lowsev_fire",0.16,"never high sev",8,"High resistance"
"864",864,2407,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"865",865,2412,0,0,1,1,0,1,2020,"lowsev_fire",0.02,"never high sev",8,"High resistance"
"866",866,2416,0,0,1,1,0,1,2020,"lowsev_fire",0.32,"never high sev",8,"High resistance"
"867",867,2420,0,0,1,1,0,1,2020,"lowsev_fire",0.05,"never high sev",8,"High resistance"
"868",868,2422,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",8,"High resistance"
"869",869,2425,0,0,1,1,0,1,2020,"lowsev_fire",0.06,"never high sev",8,"High resistance"
"870",870,2426,0,0,1,1,0,1,2020,"lowsev_fire",0.21,"never high sev",8,"High resistance"
"871",871,2431,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",8,"High resistance"
"872",872,2432,0,0,1,1,0,1,2020,"lowsev_fire",0.07,"never high sev",8,"High resistance"
"873",873,2435,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",8,"High resistance"
"874",874,2445,0,0,1,1,0,1,2020,"lowsev_fire",0.09,"never high sev",8,"High resistance"
"875",875,2454,0,0,1,0,0,1,2020,"lowsev_fire",5.03,"never high sev",8,"High resistance"
"876",876,2467,0,0,1,1,0,1,2020,"lowsev_fire",1.42,"never high sev",8,"High resistance"
"877",877,2469,0,0,1,1,0,1,2020,"lowsev_fire",0.32,"never high sev",8,"High resistance"
"878",878,2479,0,0,1,0,0,1,2021,"lowsev_fire",19.3,"never high sev",9,"High resistance"
"879",879,2487,0,0,1,0,0,2,2021,"lowsev_fire",0.01,"never high sev",9,"High resistance"
"880",880,2491,0,0,1,0,0,2,2021,"lowsev_fire",0,"never high sev",9,"High resistance"
"881",881,2493,0,0,1,0,0,1,2012,"rx_pile",0,"never high sev",9,"High resistance"
"882",882,2495,0,0,1,0,0,2,2012,"rx_pile",0,"never high sev",9,"High resistance"
"883",883,2498,0,0,1,0,0,2,2012,"rx_pile",0.07,"never high sev",9,"High resistance"
"884",884,2499,0,0,1,0,0,2,2012,"rx_pile",0,"never high sev",9,"High resistance"
"885",885,2502,0,0,1,0,0,2,2012,"rx_pile",0.04,"never high sev",9,"High resistance"
"886",886,2504,0,0,1,0,0,2,2012,"rx_pile",0,"never high sev",9,"High resistance"
"887",887,2511,0,0,1,0,0,2,2021,"lowsev_fire",0.97,"never high sev",9,"High resistance"
"888",888,2520,0,0,1,0,0,2,2021,"lowsev_fire",0.01,"never high sev",9,"High resistance"
"889",889,2521,0,0,1,0,0,2,2021,"lowsev_fire",0,"never high sev",9,"High resistance"
"890",890,2525,0,0,1,0,0,2,2021,"lowsev_fire",0.03,"never high sev",9,"High resistance"
"891",891,2526,0,0,1,0,0,2,2021,"lowsev_fire",0.01,"never high sev",9,"High resistance"
"892",892,2534,0,0,1,0,1,1,2021,"modsev_fire",0,"never high sev",9,"High resistance"
"893",893,2537,0,0,1,0,0,2,2021,"lowsev_fire",0.3,"never high sev",9,"High resistance"
"894",894,2540,0,0,1,0,0,2,2021,"lowsev_fire",0,"never high sev",9,"High resistance"
"895",895,2542,0,0,2,0,0,1,2021,"lowsev_fire",0.78,"never high sev",9,"High resistance"
"896",896,2544,0,0,1,0,1,1,2021,"modsev_fire",0.44,"never high sev",9,"High resistance"
"897",897,2553,0,0,1,0,0,2,2021,"lowsev_fire",24.69,"never high sev",9,"High resistance"
"898",898,2562,0,0,1,0,0,2,2021,"lowsev_fire",0.28,"never high sev",9,"High resistance"
"899",899,2563,0,0,1,0,0,2,2021,"lowsev_fire",0,"never high sev",9,"High resistance"
"900",900,2566,0,0,1,0,0,2,2021,"lowsev_fire",0.81,"never high sev",9,"High resistance"
"901",901,2569,0,0,1,0,0,2,2021,"lowsev_fire",2.22,"never high sev",9,"High resistance"
"902",902,2570,0,0,1,0,0,2,2021,"lowsev_fire",0.67,"never high sev",9,"High resistance"
"903",903,2571,0,0,1,0,0,2,2021,"lowsev_fire",0.03,"never high sev",9,"High resistance"
"904",904,2578,0,0,1,0,0,2,2021,"lowsev_fire",0.08,"never high sev",9,"High resistance"
"905",905,2581,0,0,1,0,0,2,2021,"lowsev_fire",1.47,"never high sev",9,"High resistance"
"906",906,2583,0,0,1,0,0,2,2021,"lowsev_fire",0,"never high sev",9,"High resistance"
"907",907,2584,0,0,1,0,0,2,2021,"lowsev_fire",2.71,"never high sev",9,"High resistance"
"908",908,2585,0,0,1,0,0,2,2021,"lowsev_fire",3.03,"never high sev",9,"High resistance"
"909",909,2587,0,0,1,0,0,2,2021,"lowsev_fire",0,"never high sev",9,"High resistance"
"910",910,2590,0,0,1,1,0,1,2021,"lowsev_fire",0.25,"never high sev",9,"High resistance"
"911",911,2610,0,0,1,2,0,0,2020,"lowsev_fire",0.37,"never high sev",7,"High resistance"
"912",912,2626,0,0,1,2,0,0,2020,"lowsev_fire",1.87,"never high sev",7,"High resistance"
"913",913,2630,0,0,1,2,0,0,2020,"lowsev_fire",1.84,"never high sev",7,"High resistance"
"914",914,2632,0,0,1,1,0,1,2020,"lowsev_fire",0.03,"never high sev",7,"High resistance"
"915",915,2633,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",7,"High resistance"
"916",916,2634,0,0,1,2,0,0,2020,"lowsev_fire",0.48,"never high sev",7,"High resistance"
"917",917,2636,0,0,1,2,0,0,2020,"lowsev_fire",1.64,"never high sev",7,"High resistance"
"918",918,2637,0,0,1,1,0,1,2020,"lowsev_fire",1.98,"never high sev",7,"High resistance"
"919",919,2638,0,0,1,1,0,1,2020,"lowsev_fire",0.15,"never high sev",7,"High resistance"
"920",920,2649,0,0,1,1,0,1,2020,"lowsev_fire",2.73,"never high sev",7,"High resistance"
"921",921,2650,0,0,1,1,0,1,2020,"lowsev_fire",0.07,"never high sev",7,"High resistance"
"922",922,2654,0,0,1,2,0,0,2020,"lowsev_fire",18.3,"never high sev",7,"High resistance"
"923",923,2658,0,0,1,1,0,0,2020,"lowsev_fire",17.59,"never high sev",7,"High resistance"
"924",924,2672,0,0,1,1,0,1,2020,"lowsev_fire",0.77,"never high sev",7,"High resistance"
"925",925,2673,0,0,1,1,0,1,2020,"lowsev_fire",4.08,"never high sev",7,"High resistance"
"926",926,2680,0,0,1,1,0,1,2020,"lowsev_fire",5.74,"never high sev",7,"High resistance"
"927",927,2682,0,0,1,0,0,2,2020,"lowsev_fire",1.01,"never high sev",7,"High resistance"
"928",928,2683,0,0,1,0,0,2,2020,"lowsev_fire",0,"never high sev",7,"High resistance"
"929",929,2692,0,0,1,1,0,1,2020,"lowsev_fire",4.47,"never high sev",7,"High resistance"
"930",930,2694,0,0,1,1,0,1,2020,"lowsev_fire",5.18,"never high sev",7,"High resistance"
"931",931,2696,0,0,1,0,0,2,2020,"lowsev_fire",0.84,"never high sev",7,"High resistance"
"932",932,2699,0,0,1,0,0,2,2020,"lowsev_fire",0.09,"never high sev",7,"High resistance"
"933",933,2712,0,0,1,0,0,2,2020,"lowsev_fire",0.09,"never high sev",7,"High resistance"
"934",934,2722,0,0,1,0,0,2,2020,"lowsev_fire",0,"never high sev",7,"High resistance"
"935",935,2726,0,0,1,0,0,2,2020,"lowsev_fire",0.02,"never high sev",7,"High resistance"
"936",936,2736,0,0,1,0,0,2,2020,"lowsev_fire",0.46,"never high sev",7,"High resistance"
"937",937,2740,0,0,1,0,0,2,2020,"lowsev_fire",0.01,"never high sev",7,"High resistance"
"938",938,2745,0,0,1,1,0,1,2020,"lowsev_fire",0.67,"never high sev",7,"High resistance"
"939",939,2762,0,0,1,1,0,0,2015,"lowsev_fire",0.01,"never high sev",1,"High resistance"
"940",940,2768,0,0,1,0,0,1,2021,"lowsev_fire",0.07,"never high sev",7,"High resistance"
"941",941,2773,0,0,1,0,0,2,2021,"lowsev_fire",0.01,"never high sev",7,"High resistance"
"942",942,2779,0,0,1,0,0,2,2021,"lowsev_fire",0.16,"never high sev",7,"High resistance"
"943",943,2780,0,0,1,0,0,2,2021,"lowsev_fire",5.44,"never high sev",7,"High resistance"
"944",944,2803,0,0,1,2,0,0,2017,"lowsev_fire",0.82,"never high sev",2,"High resistance"
"945",945,2809,0,0,1,2,0,0,2017,"lowsev_fire",0.98,"never high sev",2,"High resistance"
"946",946,2816,0,0,1,1,0,0,2017,"lowsev_fire",31.93,"never high sev",2,"High resistance"
"947",947,2822,0,0,1,2,0,0,2017,"lowsev_fire",2.07,"never high sev",2,"High resistance"
"948",948,2827,0,0,1,0,0,1,2021,"lowsev_fire",1.23,"never high sev",6,"High resistance"
"949",949,2830,0,0,1,0,0,2,2021,"lowsev_fire",0,"never high sev",6,"High resistance"
"950",950,2831,0,0,1,0,0,2,2021,"lowsev_fire",1.25,"never high sev",6,"High resistance"
"951",951,2841,0,0,1,2,0,0,2017,"lowsev_fire",2.43,"never high sev",1,"High resistance"
"952",952,2848,0,0,1,2,0,0,2017,"lowsev_fire",2.65,"never high sev",1,"High resistance"
"953",953,2855,0,0,1,2,0,0,2017,"lowsev_fire",0.11,"never high sev",1,"High resistance"
"954",954,2858,0,0,1,1,0,1,2020,"lowsev_fire",1.81,"never high sev",4,"High resistance"
"955",955,2859,0,0,1,2,0,0,2020,"lowsev_fire",8.44,"never high sev",4,"High resistance"
"956",956,2866,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",4,"High resistance"
"957",957,2871,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",4,"High resistance"
"958",958,2873,0,0,1,2,0,0,2020,"lowsev_fire",0.04,"never high sev",4,"High resistance"
"959",959,2877,0,0,1,1,0,1,2020,"lowsev_fire",0.07,"never high sev",4,"High resistance"
"960",960,2878,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",4,"High resistance"
"961",961,2920,0,0,1,1,0,0,2017,"lowsev_fire",4.96,"never high sev",1,"High resistance"
"962",962,2929,0,0,1,1,0,0,2022,"lowsev_fire",0.28,"never high sev",6,"High resistance"
"963",963,2940,0,0,1,1,0,1,2020,"lowsev_fire",0.07,"never high sev",4,"High resistance"
"964",964,2943,0,0,1,1,0,1,2020,"lowsev_fire",0.2,"never high sev",4,"High resistance"
"965",965,2946,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",4,"High resistance"
"966",966,2950,0,0,1,1,0,1,2020,"lowsev_fire",0.07,"never high sev",4,"High resistance"
"967",967,2952,0,0,1,1,0,1,2020,"lowsev_fire",1.21,"never high sev",4,"High resistance"
"968",968,2953,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",4,"High resistance"
"969",969,2957,0,0,1,1,0,1,2020,"lowsev_fire",1.14,"never high sev",4,"High resistance"
"970",970,2959,0,0,1,1,0,1,2020,"lowsev_fire",0.1,"never high sev",4,"High resistance"
"971",971,2960,0,0,1,1,0,1,2020,"lowsev_fire",0.97,"never high sev",4,"High resistance"
"972",972,2967,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",4,"High resistance"
"973",973,2976,0,0,1,1,0,1,2020,"lowsev_fire",0.03,"never high sev",4,"High resistance"
"974",974,2986,0,0,1,1,0,1,2020,"lowsev_fire",0.21,"never high sev",4,"High resistance"
"975",975,2998,0,0,1,1,0,1,2020,"lowsev_fire",0.11,"never high sev",4,"High resistance"
"976",976,3001,0,0,1,1,0,1,2020,"lowsev_fire",0.08,"never high sev",4,"High resistance"
"977",977,3003,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",4,"High resistance"
"978",978,3013,0,0,1,1,0,1,2021,"lowsev_fire",0.36,"never high sev",5,"High resistance"
"979",979,3033,0,0,1,1,0,1,2021,"lowsev_fire",61.41,"never high sev",5,"High resistance"
"980",980,3057,0,0,1,1,0,1,2021,"lowsev_fire",0.47,"never high sev",5,"High resistance"
"981",981,3062,0,0,1,1,0,1,2021,"lowsev_fire",3.71,"never high sev",5,"High resistance"
"982",982,3067,0,0,1,1,0,1,2021,"lowsev_fire",0.01,"never high sev",5,"High resistance"
"983",983,3073,0,0,1,1,0,1,2021,"lowsev_fire",0.78,"never high sev",5,"High resistance"
"984",984,3081,0,0,1,1,0,1,2021,"lowsev_fire",0.56,"never high sev",5,"High resistance"
"985",985,3083,0,0,1,1,0,1,2021,"lowsev_fire",0.46,"never high sev",5,"High resistance"
"986",986,3087,0,0,1,1,0,1,2021,"lowsev_fire",0.5,"never high sev",5,"High resistance"
"987",987,3088,0,0,1,1,0,1,2021,"lowsev_fire",0.7,"never high sev",5,"High resistance"
"988",988,3090,0,0,1,1,0,1,2021,"lowsev_fire",0.15,"never high sev",5,"High resistance"
"989",989,3091,0,0,1,1,0,1,2021,"lowsev_fire",0,"never high sev",5,"High resistance"
"990",990,3099,0,0,1,1,0,1,2021,"lowsev_fire",0.21,"never high sev",5,"High resistance"
"991",991,3101,0,0,1,1,0,1,2021,"lowsev_fire",0.76,"never high sev",5,"High resistance"
"992",992,3103,0,0,1,1,0,1,2021,"lowsev_fire",0.04,"never high sev",5,"High resistance"
"993",993,3110,0,0,1,1,0,1,2021,"lowsev_fire",0.34,"never high sev",5,"High resistance"
"994",994,3119,0,0,1,1,0,1,2021,"lowsev_fire",0.05,"never high sev",5,"High resistance"
"995",995,3160,0,0,1,0,0,2,2022,"lowsev_fire",0,"never high sev",6,"High resistance"
"996",996,3161,0,0,1,0,0,2,2022,"lowsev_fire",0,"never high sev",6,"High resistance"
"997",997,3163,0,0,1,0,0,1,2022,"lowsev_fire",0,"never high sev",6,"High resistance"
"998",998,3164,0,0,1,1,0,1,2022,"lowsev_fire",0.61,"never high sev",6,"High resistance"
"999",999,3171,0,0,1,1,0,0,2021,"lowsev_fire",0.78,"never high sev",4,"High resistance"
"1000",1000,3178,0,0,1,2,0,0,2021,"lowsev_fire",0.26,"never high sev",4,"High resistance"
"1001",1001,3202,0,0,1,2,0,0,2021,"lowsev_fire",1.18,"never high sev",4,"High resistance"
"1002",1002,3208,0,0,1,1,0,0,2017,"mech_under",0.94,"never high sev",2,"High resistance"
"1003",1003,3217,0,0,1,0,0,2,2021,"lowsev_fire",10.61,"never high sev",4,"High resistance"
"1004",1004,3229,0,0,1,1,0,1,2017,"lowsev_fire",2.72,"never high sev",1,"High resistance"
"1005",1005,3286,0,0,1,0,0,2,2022,"lowsev_fire",0.07,"never high sev",5,"High resistance"
"1006",1006,3287,0,0,1,0,0,2,2022,"lowsev_fire",0,"never high sev",5,"High resistance"
"1007",1007,3289,0,0,1,0,0,1,2022,"lowsev_fire",0,"never high sev",5,"High resistance"
"1008",1008,3296,0,0,2,1,0,0,2021,"lowsev_fire",0,"never high sev",3,"High resistance"
"1009",1009,3299,0,0,1,1,1,0,2021,"lowsev_fire",0,"never high sev",3,"High resistance"
"1010",1010,3326,0,0,1,1,0,0,2018,"mech_under",0.3,"never high sev",2,"High resistance"
"1011",1011,3343,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1012",1012,3346,0,0,1,1,0,1,2020,"lowsev_fire",0.68,"never high sev",2,"High resistance"
"1013",1013,3386,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",2,"High resistance"
"1014",1014,3387,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1015",1015,3388,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1016",1016,3389,0,0,1,1,0,1,2020,"lowsev_fire",0.39,"never high sev",2,"High resistance"
"1017",1017,3392,0,0,1,2,0,0,2020,"lowsev_fire",0.45,"never high sev",2,"High resistance"
"1018",1018,3396,0,0,1,2,0,0,2020,"lowsev_fire",4.19,"never high sev",2,"High resistance"
"1019",1019,3398,0,0,1,2,0,0,2020,"lowsev_fire",0.52,"never high sev",2,"High resistance"
"1020",1020,3400,0,0,1,1,0,1,2020,"lowsev_fire",0.07,"never high sev",2,"High resistance"
"1021",1021,3402,0,0,1,2,0,0,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1022",1022,3405,0,0,1,2,0,0,2020,"lowsev_fire",0.19,"never high sev",2,"High resistance"
"1023",1023,3407,0,0,1,2,0,0,2020,"lowsev_fire",0.16,"never high sev",2,"High resistance"
"1024",1024,3408,0,0,1,1,0,1,2020,"lowsev_fire",0.34,"never high sev",2,"High resistance"
"1025",1025,3410,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1026",1026,3412,0,0,1,2,0,0,2020,"lowsev_fire",0.2,"never high sev",2,"High resistance"
"1027",1027,3415,0,0,1,1,0,1,2020,"lowsev_fire",0.14,"never high sev",2,"High resistance"
"1028",1028,3427,0,0,1,1,0,1,2020,"lowsev_fire",0.28,"never high sev",2,"High resistance"
"1029",1029,3428,0,0,1,1,0,1,2020,"lowsev_fire",0.01,"never high sev",2,"High resistance"
"1030",1030,3429,0,0,1,1,0,1,2020,"lowsev_fire",0.03,"never high sev",2,"High resistance"
"1031",1031,3432,0,0,1,1,0,1,2020,"lowsev_fire",0.02,"never high sev",2,"High resistance"
"1032",1032,3433,0,0,1,2,0,0,2020,"lowsev_fire",0.78,"never high sev",2,"High resistance"
"1033",1033,3436,0,0,1,1,0,1,2020,"lowsev_fire",0.3,"never high sev",2,"High resistance"
"1034",1034,3440,0,0,1,1,0,1,2020,"lowsev_fire",0.39,"never high sev",2,"High resistance"
"1035",1035,3450,0,0,1,2,0,0,2020,"lowsev_fire",0.07,"never high sev",2,"High resistance"
"1036",1036,3452,0,0,1,2,0,0,2020,"lowsev_fire",0.06,"never high sev",2,"High resistance"
"1037",1037,3454,0,0,1,2,0,0,2020,"lowsev_fire",0.01,"never high sev",2,"High resistance"
"1038",1038,3455,0,0,1,2,0,0,2020,"lowsev_fire",0.03,"never high sev",2,"High resistance"
"1039",1039,3456,0,0,1,2,0,0,2020,"lowsev_fire",0.02,"never high sev",2,"High resistance"
"1040",1040,3459,0,0,1,2,0,0,2020,"lowsev_fire",0.02,"never high sev",2,"High resistance"
"1041",1041,3461,0,0,2,1,0,0,2020,"lowsev_fire",0.1,"never high sev",2,"High resistance"
"1042",1042,3463,0,0,1,1,1,0,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1043",1043,3469,0,0,1,1,1,0,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1044",1044,3475,0,0,1,1,0,0,2020,"lowsev_fire",0.55,"never high sev",2,"High resistance"
"1045",1045,3493,0,0,1,1,0,1,2020,"lowsev_fire",0.18,"never high sev",2,"High resistance"
"1046",1046,3494,0,0,1,1,0,1,2020,"lowsev_fire",0.15,"never high sev",2,"High resistance"
"1047",1047,3498,0,0,1,2,0,0,2020,"lowsev_fire",0.05,"never high sev",2,"High resistance"
"1048",1048,3499,0,0,1,1,0,1,2020,"lowsev_fire",0.22,"never high sev",2,"High resistance"
"1049",1049,3501,0,0,1,2,0,0,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1050",1050,3538,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1051",1051,3541,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1052",1052,3550,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1053",1053,3561,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1054",1054,3574,0,0,1,1,0,1,2020,"lowsev_fire",0,"never high sev",2,"High resistance"
"1055",1055,3596,0,0,1,2,0,0,2020,"lowsev_fire",0.19,"never high sev",2,"High resistance"
"1056",1056,3601,0,0,1,2,0,0,2020,"lowsev_fire",0.46,"never high sev",2,"High resistance"
"1057",1057,3604,0,0,1,2,0,0,2020,"lowsev_fire",18.4,"never high sev",2,"High resistance"
"1058",1058,3618,0,0,1,2,0,0,2020,"lowsev_fire",2.3,"never high sev",2,"High resistance"
"1059",1059,3622,0,0,1,1,0,1,2020,"lowsev_fire",0.5,"never high sev",2,"High resistance"
"1060",1060,3624,0,0,1,2,0,0,2020,"lowsev_fire",0.13,"never high sev",2,"High resistance"
"1061",1061,3627,0,0,1,2,0,0,2020,"lowsev_fire",7.24,"never high sev",2,"High resistance"
"1062",1062,3629,0,0,1,1,0,1,2020,"lowsev_fire",1,"never high sev",2,"High resistance"
"1063",1063,3630,0,0,1,1,0,1,2020,"lowsev_fire",0.8,"never high sev",2,"High resistance"
"1064",1064,3633,0,0,1,1,0,1,2020,"lowsev_fire",0.16,"never high sev",2,"High resistance"
"1065",1065,3642,0,0,1,2,0,0,2020,"lowsev_fire",0.01,"never high sev",2,"High resistance"
"1066",1066,3651,0,0,1,1,0,1,2020,"lowsev_fire",0.02,"never high sev",2,"High resistance"
