resist_id,lowsev_fire,rx_pile,mech_under,modsev_fire,highsev_fire,last_trt,diff.1.to.2,area_ha,resist_class,,resst_d
6615,0,3,0,0,0,2011,1,0.010718513,High resistance,,6615
6616,1,3,0,0,0,2021,10,0.703048747,High resistance,,6616
6617,1,2,0,0,0,2021,10,5.82077E-14,High resistance,,6617
6618,0,3,0,0,0,2011,13,32.3002053,High resistance,,6618
6619,0,2,0,0,0,1998,13,0.058597087,Faded resistance,,6619
6620,0,2,0,0,0,2011,26,0.086173205,Moderate resistance,,6620
6622,1,2,0,0,0,2022,19,0.011647071,Moderate resistance,,6622
6623,1,3,0,0,0,2022,19,0.45045392,Moderate resistance,,6623
6624,0,2,0,0,0,2022,37,0.530504175,Moderate resistance,,6624
6625,0,3,0,0,0,2012,9,0.069223712,High resistance,,6625
6626,0,4,0,0,0,2022,10,0.002537879,High resistance,,6626
6627,0,3,0,0,0,2022,19,0.069655878,Moderate resistance,,6627
6628,0,2,0,0,0,2012,27,0.003679594,Moderate resistance,,6628
6629,1,2,0,0,0,2019,16,0.006204328,Moderate resistance,,6629
6630,1,3,0,0,0,2022,3,2.11825E-08,High resistance,,6630
6631,0,3,0,0,0,2022,3,1.08693E-07,High resistance,,6631
6632,0,3,0,0,0,2019,7,0.006630172,High resistance,,6632
6633,0,2,0,0,0,2019,34,0.037565775,Moderate resistance,,6633
6634,0,1,0,0,0,1985,1985,0.107573997,Faded resistance,,6634
6635,1,3,0,0,0,2021,12,0.316611829,High resistance,,6635
6636,0,3,0,0,0,2009,25,0.127009092,Faded resistance,,6636
6637,0,4,0,0,0,2010,1,0.027046344,High resistance,,6637
6638,1,4,0,0,0,2021,11,0.05253251,High resistance,,6638
6639,1,3,0,0,0,2021,11,0.039553691,High resistance,,6639
6640,1,4,0,0,0,2021,11,0.039050341,High resistance,,6640
6641,1,4,0,0,0,2021,11,0.009497903,High resistance,,6641
6642,1,5,0,0,0,2021,11,0.017140054,High resistance,,6642
6644,1,3,0,0,0,2021,11,1.790965905,High resistance,,6644
6645,0,5,0,0,0,2010,12,0.033405617,High resistance,,6645
6646,0,4,0,0,0,2010,25,0.010189048,Moderate resistance,,6646
6647,0,4,0,0,0,2010,12,0.148758393,High resistance,,6647
6648,0,3,0,0,0,2010,26,1.42337634,Moderate resistance,,6648
6649,0,3,0,0,0,2010,25,0.009889361,Moderate resistance,,6649
6651,0,3,0,1,0,2021,11,0.311794284,High resistance,,6651
6652,0,2,0,0,0,2010,26,1.609520351,Moderate resistance,,6652
6654,1,2,0,0,0,2021,11,2.49084987,High resistance,,6654
6655,0,2,0,1,0,2021,11,0.312596316,High resistance,,6655
6656,2,2,0,0,0,2021,11,0.0659467,High resistance,,6656
6657,0,2,0,1,0,2021,12,0.341712965,High resistance,,6657
6658,0,3,0,0,0,2011,1,0.033543872,High resistance,,6658
6659,2,3,0,0,0,2021,11,0.032697005,High resistance,,6659
6662,1,2,0,1,0,2021,11,0.003239786,High resistance,,6662
6663,1,3,0,0,0,2021,10,0.000762668,High resistance,,6663
6664,1,2,0,0,0,2021,12,1.252486791,High resistance,,6664
6665,0,2,0,0,0,2009,25,8.316235733,Faded resistance,,6665
6666,0,2,0,0,0,2011,27,0.976252526,Moderate resistance,,6666
6667,0,3,0,0,0,2011,8,0.018454438,High resistance,,6667
6668,0,4,0,0,0,2022,11,0.78208046,High resistance,,6668
6670,0,2,0,0,0,1984,15,0.016388108,Faded resistance,,6670
6671,1,2,0,0,0,2021,37,0.011576534,Moderate resistance,,6671
6674,0,1,0,1,0,2021,37,0.005418901,Moderate resistance,,6674
6675,1,1,0,0,0,2021,37,0.021953792,Moderate resistance,,6675
6676,0,1,0,0,0,1984,1984,0.127840836,Faded resistance,,6676
6677,0,2,0,0,0,2011,30,0.29963932,Moderate resistance,,6677
6678,1,2,0,0,0,2011,8,0.089512215,High resistance,,6678
6679,1,4,0,0,0,2022,18,0.002309366,Moderate resistance,,6679
6681,0,3,0,1,0,2022,19,0.171329238,Moderate resistance,,6681
6682,1,2,0,0,0,2022,19,0.060608313,Moderate resistance,,6682
6683,1,1,0,0,0,2003,22,0.144179961,Faded resistance,,6683
6684,1,2,0,0,0,2003,22,0.013219981,Faded resistance,,6684
6684,1,2,0,0,0,2003,0,0.013219981,Faded resistance,,6684
6685,1,3,0,0,0,2022,19,15.32470366,Moderate resistance,,6685
6686,0,4,0,0,0,2022,18,0.005104858,Moderate resistance,,6686
6687,0,2,0,0,0,2004,23,0.044196536,Faded resistance,,6687
6688,0,3,0,0,0,2022,18,1.35736E-05,Moderate resistance,,6688
6689,0,2,0,0,0,2022,41,1.05048952,Moderate resistance,,6689
6691,0,3,0,0,0,2022,19,2.568860587,Moderate resistance,,6691
6692,0,2,0,0,0,2003,22,0.012689719,Faded resistance,,6692
6693,0,2,0,0,0,2012,31,0.002277433,Moderate resistance,,6693
6694,0,2,0,0,0,2005,24,2.562825496,Faded resistance,,6694
6695,0,1,0,0,0,1981,1981,0.480683379,Faded resistance,,6695
6696,0,2,0,0,0,2004,22,1.40845928,Faded resistance,,6696
6697,0,3,0,0,0,2022,18,4.743455404,Moderate resistance,,6697
6698,0,2,0,0,0,2022,40,0.115707517,Moderate resistance,,6698
6699,0,3,0,0,0,2022,19,0.184424871,Moderate resistance,,6699
6700,0,2,0,0,0,2003,21,0.017855988,Faded resistance,,6700
6701,0,2,0,0,0,2012,30,0.033996741,Moderate resistance,,6701
6702,0,1,0,0,0,1982,1982,9.820309357,Faded resistance,,6702
6703,0,2,0,0,0,2002,17,0.059829412,Faded resistance,,6703
6704,1,1,0,0,0,2021,19,3.32902E-07,Moderate resistance,,6704
6705,1,2,0,0,0,2022,19,0.011728731,Moderate resistance,,6705
6706,1,1,0,0,0,2003,1,0.003487101,Faded resistance,,6706
6707,1,2,0,0,0,2003,1,0.001424774,Faded resistance,,6707
6707,1,2,0,0,0,2003,0,0.001424774,Faded resistance,,6707
6708,1,3,0,0,0,2022,19,0.020501467,Moderate resistance,,6708
6710,0,2,0,0,0,2003,1,1.09139E-15,Faded resistance,,6710
6711,1,4,0,0,0,2022,19,0.025185173,Moderate resistance,,6711
6712,1,3,0,0,0,2022,19,0.000953638,Moderate resistance,,6712
6713,1,2,0,0,0,2003,1,0.001494578,Faded resistance,,6713
6714,1,3,0,0,0,2003,1,0.004733939,Faded resistance,,6714
6714,1,3,0,0,0,2003,0,0.004733939,Faded resistance,,6714
6715,1,4,0,0,0,2019,16,0.011287553,Moderate resistance,,6715
6717,1,3,0,0,0,2019,16,0.202961577,Moderate resistance,,6717
6718,1,5,0,0,0,2022,3,0.016560822,High resistance,,6718
6719,1,4,0,0,0,2022,3,0.001274979,High resistance,,6719
6720,1,4,0,0,0,2022,3,0.003349482,High resistance,,6720
6721,0,4,0,0,0,2022,3,0.000257654,High resistance,,6721
6722,1,3,0,0,0,2022,3,0.000379331,High resistance,,6722
6723,1,2,0,0,0,2019,16,0.023150025,Moderate resistance,,6723
6724,0,4,0,0,0,2022,19,6.06464E-05,Moderate resistance,,6724
6725,0,3,0,0,0,2022,20,0.008707639,Moderate resistance,,6725
6726,0,3,0,0,0,2003,1,1.57649E-05,Faded resistance,,6726
6727,0,2,0,0,0,2012,10,0.523606383,High resistance,,6727
6728,0,3,0,0,0,2012,10,0.043966258,High resistance,,6728
6729,0,4,0,0,0,2019,7,0.013113594,High resistance,,6729
6730,0,3,0,0,0,2019,17,9.281156523,Moderate resistance,,6730
6731,0,2,0,0,0,2019,17,9.205113234,Moderate resistance,,6731
6732,1,2,0,0,0,2021,2,0.001788777,High resistance,,6732
6733,0,2,0,0,0,2005,3,0.007845376,Faded resistance,,6733
6734,0,3,0,0,0,2015,3,0.035139968,High resistance,,6734
6736,0,2,0,1,0,2021,6,0.052135811,High resistance,,6736
6737,1,2,0,0,0,2021,6,0.905069701,High resistance,,6737
6738,0,2,0,0,0,2015,13,2.675876616,High resistance,,6738
6739,0,1,0,0,0,2002,2002,0.11460879,Faded resistance,,6739
6740,1,1,0,0,0,2021,32,0.087819133,Moderate resistance,,6740
6741,0,2,0,0,0,2004,15,0.093118603,Faded resistance,,6741
6742,0,3,0,0,0,2022,18,10.67544722,Moderate resistance,,6742
6743,0,2,0,0,0,2022,33,0.002076472,Moderate resistance,,6743
6744,0,3,0,0,0,2022,19,0.00035082,Moderate resistance,,6744
6745,0,2,0,0,0,1989,7,0.003492547,Faded resistance,,6745
6746,0,4,0,0,0,2022,18,0.076193269,Moderate resistance,,6746
6747,0,3,0,0,0,2004,15,0.232216165,Faded resistance,,6747
6748,0,3,0,0,0,2019,17,1.207582805,Moderate resistance,,6748
6749,0,2,0,0,0,2019,30,0.119052754,Moderate resistance,,6749
6750,1,2,0,0,0,2021,2,0.004731571,High resistance,,6750
6751,0,1,0,0,0,1989,1989,0.239259008,Faded resistance,,6751
6752,0,2,0,0,0,2011,23,0.00567301,Moderate resistance,,6752
6753,0,3,0,0,0,2011,7,0.017067099,High resistance,,6753
6754,1,1,0,0,0,2003,15,0,Faded resistance,,6754
6755,1,2,0,0,0,2022,19,0.001109485,Moderate resistance,,6755
6756,1,3,0,0,0,2022,19,0.001795788,Moderate resistance,,6756
6757,1,4,0,0,0,2022,18,0.092878052,Moderate resistance,,6757
6758,1,3,0,0,0,2022,18,0.182747413,Moderate resistance,,6758
6759,0,4,0,0,0,2022,18,0.369036733,Moderate resistance,,6759
6760,0,2,0,0,0,2004,16,0.048568057,Faded resistance,,6760
6761,0,3,0,0,0,2022,18,5.133058018,Moderate resistance,,6761
6762,0,2,0,0,0,2022,34,0.018294871,Moderate resistance,,6762
6763,0,3,0,0,0,2022,19,0.030881521,Moderate resistance,,6763
6764,0,2,0,0,0,2002,14,0.021738021,Faded resistance,,6764
6765,0,3,0,0,0,2019,17,2.080401563,Moderate resistance,,6765
6766,0,2,0,0,0,2019,31,0.091419904,Moderate resistance,,6766
6767,0,1,0,0,0,1988,1988,0.116914716,Faded resistance,,6767
6768,0,2,0,0,0,2010,31,0.047721485,Moderate resistance,,6768
6769,0,4,0,0,0,2011,13,0.699354248,High resistance,,6769
6770,0,3,0,0,0,2011,26,0.013290023,Moderate resistance,,6770
6771,0,3,0,0,0,2011,13,0.378208954,High resistance,,6771
6772,0,2,0,0,0,2011,32,0.253438998,Moderate resistance,,6772
6774,0,1,0,0,0,1979,1979,0.001555048,Faded resistance,,6774
6775,0,3,0,0,0,2022,18,1.70328566,Moderate resistance,,6775
6776,0,2,0,0,0,2022,32,0.111161035,Moderate resistance,,6776
6777,0,3,0,0,0,2022,19,3.227050126,Moderate resistance,,6777
6778,0,2,0,0,0,2003,13,0.012249644,Faded resistance,,6778
6779,0,3,0,0,0,2022,32,0.016279377,Moderate resistance,,6779
6780,0,4,0,0,0,2022,18,0.155656236,Moderate resistance,,6780
6781,0,3,0,0,0,2019,29,1.15979E-11,Moderate resistance,,6781
6782,0,4,0,0,0,2019,17,1.785831675,Moderate resistance,,6782
6784,0,3,0,0,0,2019,17,3.438843896,Moderate resistance,,6784
6785,0,2,0,0,0,2019,29,1.16415E-14,Moderate resistance,,6785
6786,0,4,0,0,0,2022,19,0.188140749,Moderate resistance,,6786
6787,0,1,0,0,0,1990,1990,0.167789548,Faded resistance,,6787
6789,0,2,0,0,0,2009,29,0.825938116,Faded resistance,,6789
6790,1,1,0,0,0,2021,41,0.007876003,Moderate resistance,,6790
6791,0,2,0,0,0,2002,22,0.625507515,Faded resistance,,6791
6792,0,3,0,0,0,2019,17,0.827984606,Moderate resistance,,6792
6793,0,2,0,0,0,2019,39,0.03003314,Moderate resistance,,6793
6794,0,3,0,0,0,2005,3,0.056876464,Faded resistance,,6794
6795,0,2,0,0,0,2005,25,0.017805543,Faded resistance,,6795
6796,0,1,0,0,0,1980,1980,4.881631466,Faded resistance,,6796
6797,0,2,0,0,0,1999,14,0.031583419,Faded resistance,,6797
6798,1,4,0,0,0,2022,19,0.011062921,Moderate resistance,,6798
6799,0,4,0,0,0,2022,19,0.115927446,Moderate resistance,,6799
6800,0,3,0,0,0,2003,4,0.002733715,Faded resistance,,6800
6801,0,3,0,0,0,2022,23,0.011417188,Moderate resistance,,6801
6802,1,1,0,0,0,2003,4,0.060894579,Faded resistance,,6802
6803,1,2,0,0,0,2022,19,0.053733021,Moderate resistance,,6803
6804,1,2,0,0,0,2003,4,0.026211125,Faded resistance,,6804
6804,1,2,0,0,0,2003,0,0.026211125,Faded resistance,,6804
6805,1,3,0,0,0,2022,19,0.312120567,Moderate resistance,,6805
6806,0,2,0,0,0,1999,18,3.871655095,Faded resistance,,6806
6807,1,5,0,0,0,2022,10,0.000890507,High resistance,,6807
6808,0,5,0,0,0,2022,10,0.016830057,High resistance,,6808
6809,0,3,0,0,0,2012,13,4.779987636,High resistance,,6809
6810,1,4,0,0,0,2012,9,0.00267178,High resistance,,6810
6811,0,4,0,0,0,2012,9,0.077394514,High resistance,,6811
6812,0,3,0,0,0,2022,23,0.002501199,Moderate resistance,,6812
6813,0,4,0,0,0,2022,18,0.03602529,Moderate resistance,,6813
6814,1,3,0,0,0,2022,19,6.98563E-05,Moderate resistance,,6814
6815,0,2,0,0,0,1999,10,7.27596E-16,Faded resistance,,6815
6816,0,3,0,0,0,1999,10,0.001608215,Faded resistance,,6816
6817,0,4,0,0,0,2004,5,0.005176444,Faded resistance,,6817
6818,0,3,0,0,0,2004,5,0.000100202,Faded resistance,,6818
6819,0,5,0,0,0,2022,18,0.0014588,Moderate resistance,,6819
6820,0,2,0,0,0,2004,5,0.174772801,Faded resistance,,6820
6821,0,3,0,0,0,2022,18,0.057410284,Moderate resistance,,6821
6822,0,2,0,0,0,2022,23,0.806205838,Moderate resistance,,6822
6823,0,4,0,0,0,2022,18,0.002676387,Moderate resistance,,6823
6824,0,3,0,0,0,2022,10,0.000398323,High resistance,,6824
6825,0,4,0,0,0,2022,10,0.006774332,High resistance,,6825
6826,0,3,0,0,0,2012,9,0.314687862,High resistance,,6826
6827,1,2,0,0,0,2012,9,0.092736453,High resistance,,6827
6828,1,4,0,0,0,2022,10,0.002440614,High resistance,,6828
6829,1,3,0,0,0,2012,9,0.338439328,High resistance,,6829
6830,1,4,0,0,0,2022,19,0.127752379,Moderate resistance,,6830
6832,0,3,0,0,0,2022,19,0.080717433,Moderate resistance,,6832
6833,0,2,0,0,0,2003,4,0.007125374,Faded resistance,,6833
6834,0,2,0,0,0,1999,17,20.543601,Faded resistance,,6834
6835,0,3,0,0,0,2022,23,0.24619622,Moderate resistance,,6835
6836,0,4,0,0,0,2022,18,0.001113436,Moderate resistance,,6836
6837,0,3,0,0,0,2004,5,0.1510293,Faded resistance,,6837
6838,1,4,0,0,0,2022,19,1.21077E-06,Moderate resistance,,6838
6839,0,5,0,0,0,2022,10,0.027174176,High resistance,,6839
6840,0,4,0,0,0,2012,9,0.3336479,High resistance,,6840
6841,0,3,0,0,0,2003,4,0.01341383,Faded resistance,,6841
6842,1,5,0,0,0,2022,3,0.000136141,High resistance,,6842
6843,1,4,0,0,0,2022,3,2.65933E-05,High resistance,,6843
6844,0,3,0,0,0,2022,3,0.001734504,High resistance,,6844
6845,0,4,0,0,0,2022,3,0.01172406,High resistance,,6845
6846,1,4,0,0,0,2019,16,0.003498835,Moderate resistance,,6846
6847,1,4,0,0,0,2022,3,0.000162551,High resistance,,6847
6848,1,4,0,0,0,2022,3,0.017738663,High resistance,,6848
6849,0,5,0,0,0,2022,3,0.039638738,High resistance,,6849
6850,0,4,0,0,0,2022,3,0.002664075,High resistance,,6850
6851,1,3,0,0,0,2022,3,0.003404293,High resistance,,6851
6852,1,2,0,0,0,2019,16,0.021071621,Moderate resistance,,6852
6853,1,3,0,0,0,2019,16,0.001130661,Moderate resistance,,6853
6854,1,3,0,0,0,2019,16,0.009288283,Moderate resistance,,6854
6855,0,4,0,0,0,2022,19,0.272670837,Moderate resistance,,6855
6856,0,6,0,0,0,2022,3,0.016217637,High resistance,,6856
6857,0,5,0,0,0,2019,7,0.000190642,High resistance,,6857
6858,0,4,0,0,0,2019,16,9.72254E-06,Moderate resistance,,6858
6859,1,5,0,0,0,2022,3,0.001219793,High resistance,,6859
6862,0,2,0,0,0,2012,13,4.937969144,High resistance,,6862
6863,0,3,0,0,0,2002,3,0.003416211,Faded resistance,,6863
6864,0,5,0,0,0,2019,7,0.001822746,High resistance,,6864
6865,0,4,0,0,0,2012,10,0.029535204,High resistance,,6865
6866,0,3,0,0,0,2012,13,4.187284758,High resistance,,6866
6867,0,4,0,0,0,2019,7,0.024841344,High resistance,,6867
6868,0,3,0,0,0,2019,20,1.808368772,Moderate resistance,,6868
6869,0,4,0,0,0,2019,17,0.094163832,Moderate resistance,,6869
6870,0,3,0,0,0,2012,13,0.21430265,High resistance,,6870
6871,0,3,0,0,0,2019,7,0.014658794,High resistance,,6871
6872,0,2,0,0,0,2002,3,5.75722E-09,Faded resistance,,6872
6873,0,3,0,0,0,2019,17,0.207981717,Moderate resistance,,6873
6874,0,2,0,0,0,2019,20,2.560346071,Moderate resistance,,6874
6875,0,1,0,0,0,1999,1999,12.28514248,Faded resistance,,6875
6877,0,4,0,0,0,2019,17,0.003661588,Moderate resistance,,6877
6878,0,3,0,0,0,2019,17,10.83864452,Moderate resistance,,6878
6879,0,4,0,0,0,2019,17,0.502019981,Moderate resistance,,6879
6880,0,2,0,0,0,2019,26,0.259171516,Moderate resistance,,6880
6881,0,1,0,0,0,1993,1993,0.056212455,Faded resistance,,6881
6882,0,2,0,0,0,1998,11,0.000737888,Faded resistance,,6882
6883,0,3,0,0,0,2011,13,1.229486623,High resistance,,6883
6884,0,2,0,0,0,2011,24,0.059102909,Moderate resistance,,6884
6885,0,4,0,0,0,2022,11,3.09228E-15,High resistance,,6885
6886,1,3,0,0,0,2011,8,1.81899E-16,High resistance,,6886
6887,0,3,0,0,0,2022,11,5.82077E-15,High resistance,,6887
6888,0,3,0,0,0,2014,11,1.45519E-15,High resistance,,6888
6889,0,4,0,0,0,2022,8,1.45519E-15,High resistance,,6889
6890,1,3,0,0,0,2022,19,0.857556639,Moderate resistance,,6890
6892,0,3,0,0,0,2022,19,7.878094697,Moderate resistance,,6892
6893,0,1,0,0,0,1987,1987,2.18279E-15,Faded resistance,,6893
6894,0,3,0,0,0,2010,13,6.38157E-05,High resistance,,6894
6895,0,5,0,0,0,2011,1,0.002402375,High resistance,,6895
6896,0,4,0,0,0,2011,1,0.007255277,High resistance,,6896
6897,0,2,0,0,0,2010,13,0.471131964,High resistance,,6897
6898,0,3,0,0,0,2010,13,0.001450328,High resistance,,6898
6899,1,2,0,0,0,2021,11,0.00057019,High resistance,,6899
6900,0,3,0,0,0,2011,1,0.046752721,High resistance,,6900
6901,0,4,0,0,0,2011,14,0.741111069,High resistance,,6901
6902,0,3,0,0,0,2010,13,0.017080125,High resistance,,6902
6903,0,3,0,0,0,1998,1,0.013797829,Faded resistance,,6903
6904,0,4,0,0,0,2011,1,0.041945758,High resistance,,6904
6905,0,5,0,0,0,2011,13,0.08548513,High resistance,,6905
6906,0,2,0,0,0,1997,13,0.00021184,Faded resistance,,6906
6907,0,4,0,0,0,2011,1,0.000338257,High resistance,,6907
6908,0,3,0,0,0,2011,14,0.069798907,High resistance,,6908
6909,0,3,0,0,0,2011,14,0.320014678,High resistance,,6909
6910,0,4,0,0,0,2011,8,0.00345808,High resistance,,6910
6911,0,5,0,0,0,2022,11,0.033535528,High resistance,,6911
6912,0,4,0,0,0,2011,14,0.227803396,High resistance,,6912
6913,0,4,0,0,0,2011,13,0.099904152,High resistance,,6913
6914,0,3,0,0,0,2011,14,0.004329081,High resistance,,6914
6915,0,3,0,0,0,2011,13,0.003164771,High resistance,,6915
6916,0,2,0,0,0,1997,18,0.004079965,Faded resistance,,6916
6917,0,2,0,0,0,2011,14,3.762483092,High resistance,,6917
6918,0,3,0,0,0,2011,14,17.04448005,High resistance,,6918
6919,0,4,0,0,0,2011,13,0.020831228,High resistance,,6919
6920,0,3,0,0,0,2011,8,0.001300415,High resistance,,6920
6921,0,3,0,0,0,2011,14,0.043245926,High resistance,,6921
6922,0,4,0,0,0,2022,11,0.831094471,High resistance,,6922
6923,1,2,0,0,0,2011,8,0.193448595,High resistance,,6923
6924,1,3,0,0,0,2011,8,0.0016579,High resistance,,6924
6925,1,4,0,0,0,2022,11,0.897355801,High resistance,,6925
6926,1,3,0,0,0,2022,11,5.82077E-15,High resistance,,6926
6928,1,1,0,0,0,2021,24,0.003348604,Moderate resistance,,6928
6929,1,3,0,0,0,2022,19,0.299223028,Moderate resistance,,6929
6931,0,3,0,0,0,2004,5,0.04000446,Faded resistance,,6931
6932,0,4,0,0,0,2004,5,0.037612497,Faded resistance,,6932
6933,0,5,0,0,0,2004,5,0.002944825,Faded resistance,,6933
6934,0,4,0,0,0,2004,7,0.011903624,Faded resistance,,6934
6935,0,3,0,0,0,2004,7,0.000195858,Faded resistance,,6935
6936,0,2,0,0,0,2004,7,0.015167774,Faded resistance,,6936
6937,0,2,0,0,0,2022,25,0.005822946,Moderate resistance,,6937
6938,0,3,0,0,0,1999,2,0.161078705,Faded resistance,,6938
6939,0,2,0,0,0,1999,2,1.213477052,Faded resistance,,6939
6940,0,4,0,0,0,2022,19,1.81899E-16,Moderate resistance,,6940
6941,0,3,0,0,0,2022,19,0.670203023,Moderate resistance,,6941
6942,0,3,0,0,0,1999,2,3.446142521,Faded resistance,,6942
6943,0,2,0,0,0,1997,15,5.221404069,Faded resistance,,6943
6944,0,3,0,0,0,2022,25,0.117065007,Moderate resistance,,6944
6945,0,2,0,0,0,2012,15,0.00754263,High resistance,,6945
6946,0,4,0,0,0,2022,18,0.051325068,Moderate resistance,,6946
6947,0,3,0,0,0,2004,7,0.13676788,Faded resistance,,6947
6948,0,3,0,0,0,2012,13,0.114687691,High resistance,,6948
6950,0,4,0,0,0,2012,13,0.109512001,High resistance,,6950
6951,0,4,0,0,0,2019,17,0.005798365,Moderate resistance,,6951
6952,0,3,0,0,0,2012,10,1.1959E-08,High resistance,,6952
6954,0,4,0,0,0,2019,7,0.000399531,High resistance,,6954
6955,0,4,0,0,0,2019,17,0.090018889,Moderate resistance,,6955
6956,1,3,0,0,0,2021,2,0.005015101,High resistance,,6956
6957,0,2,0,0,0,2002,5,0.024159324,Faded resistance,,6957
6958,0,3,0,0,0,2019,17,2.608504672,Moderate resistance,,6958
6959,0,2,0,0,0,2019,22,0.235944816,Moderate resistance,,6959
6960,1,2,0,0,0,2021,2,0.002325767,High resistance,,6960
6961,0,1,0,0,0,1997,1997,0.778334167,Faded resistance,,6961
6962,0,4,0,0,0,2022,18,0.004821702,Moderate resistance,,6962
6963,0,2,0,0,0,2004,13,0.000783708,Faded resistance,,6963
6964,0,3,0,0,0,2022,18,3.024397156,Moderate resistance,,6964
6965,0,2,0,0,0,2022,31,0.217992087,Moderate resistance,,6965
6966,0,4,0,0,0,2022,18,0.010411492,Moderate resistance,,6966
6968,0,3,0,0,0,2022,19,4.500094591,Moderate resistance,,6968
6969,0,2,0,0,0,2003,12,0.035260359,Faded resistance,,6969
6971,0,4,0,0,0,2022,18,0.489609546,Moderate resistance,,6971
6972,0,3,0,0,0,2004,13,0.140524095,Faded resistance,,6972
6975,0,4,0,0,0,2022,19,0.180038128,Moderate resistance,,6975
6976,0,3,0,0,0,2005,2,0.488958194,Faded resistance,,6976
6977,0,4,0,0,0,2022,17,0.006553079,Moderate resistance,,6977
6978,0,2,0,0,0,2005,14,0.1671248,Faded resistance,,6978
6979,0,1,0,0,0,1991,1991,9.44965E-14,Faded resistance,,6979
6980,0,3,0,0,0,2019,17,0.090019847,Moderate resistance,,6980
6981,1,2,0,0,0,2021,20,0.002184252,Moderate resistance,,6981
6982,1,4,0,0,0,2021,10,0.060176022,High resistance,,6982
6983,0,3,0,0,0,2001,3,0.037939251,Faded resistance,,6983
6984,0,2,0,0,0,2001,3,0.045926088,Faded resistance,,6984
6985,0,4,0,0,0,2011,10,1.199251596,High resistance,,6985
6986,0,3,0,0,0,2011,10,0.797770081,High resistance,,6986
6987,0,3,0,0,0,2011,10,0.057251787,High resistance,,6987
6988,0,2,0,0,0,2011,10,0.043742887,High resistance,,6988
6989,0,3,0,0,0,2011,10,0.243387094,High resistance,,6989
6990,0,4,0,0,0,2011,8,0.002044023,High resistance,,6990
6991,0,5,0,0,0,2022,11,0.009212488,High resistance,,6991
6992,1,3,0,0,0,2011,8,0.037866443,High resistance,,6992
6993,1,4,0,0,0,2011,8,0.00108516,High resistance,,6993
6994,1,5,0,0,0,2022,11,0.00127478,High resistance,,6994
6995,0,3,0,0,0,2011,8,3.36513E-15,High resistance,,6995
6996,1,3,0,0,0,2011,8,0.000545974,High resistance,,6996
6997,1,4,0,0,0,2022,11,0.027490342,High resistance,,6997
6998,1,2,0,0,0,2011,8,0.000721328,High resistance,,6998
6999,0,3,0,0,0,2022,11,0,High resistance,,6999
7000,0,4,0,0,0,2011,10,0.071044455,High resistance,,7000
7001,0,3,0,0,0,2011,10,0.322739469,High resistance,,7001
7002,0,4,0,0,0,2011,10,0.670432069,High resistance,,7002
7003,0,4,0,0,0,2011,10,0.028739381,High resistance,,7003
7004,0,4,0,0,0,2011,8,0.001407542,High resistance,,7004
7005,0,3,0,0,0,2001,3,0.164875138,Faded resistance,,7005
7006,0,5,0,0,0,2011,8,2.61645E-06,High resistance,,7006
7007,0,5,0,0,0,2022,11,0.00018275,High resistance,,7007
7008,0,6,0,0,0,2022,11,0.001383957,High resistance,,7008
7009,0,5,0,0,0,2022,11,2.91038E-15,High resistance,,7009
7010,0,4,0,0,0,2022,11,2.27374E-17,High resistance,,7010
7011,0,5,0,0,0,2011,8,0.003004464,High resistance,,7011
7012,0,5,0,0,0,2014,3,0.029257947,High resistance,,7012
7013,0,4,0,0,0,2014,3,0.019131026,High resistance,,7013
7014,0,6,0,0,0,2022,11,0.070818054,High resistance,,7014
7015,0,4,0,0,0,2014,13,0.304951296,High resistance,,7015
7016,0,5,0,0,0,2022,11,0.093955271,High resistance,,7016
7017,1,4,0,0,0,2011,8,8.58163E-06,High resistance,,7017
7019,1,5,0,0,0,2011,8,0.000230548,High resistance,,7019
7021,0,4,0,0,0,2022,11,0.000574235,High resistance,,7021
7022,1,6,0,0,0,2022,11,0.003678147,High resistance,,7022
7023,0,5,0,0,0,2022,19,8.11856E-05,Moderate resistance,,7023
7024,1,5,0,0,0,2022,11,0.01012172,High resistance,,7024
7025,0,2,0,0,0,2001,14,0.38315233,Faded resistance,,7025
7026,0,3,0,0,0,2022,21,0.011176397,Moderate resistance,,7026
7027,1,3,0,0,0,2022,19,0.00272273,Moderate resistance,,7027
7028,1,2,0,0,0,2021,20,0.009910523,Moderate resistance,,7028
7029,1,3,0,0,0,2021,10,0.227640938,High resistance,,7029
7030,1,4,0,0,0,2021,7,0.012179062,High resistance,,7030
7031,1,3,0,0,0,2021,7,0.156805782,High resistance,,7031
7032,0,3,0,0,0,2014,13,0.061351363,High resistance,,7032
7033,0,4,0,0,0,2014,3,0.001461846,High resistance,,7033
7034,0,2,0,1,0,2021,7,1.837293401,High resistance,,7034
7035,1,2,0,1,0,2021,7,2.20764E-06,High resistance,,7035
7035,1,2,0,1,0,2021,0,2.20764E-06,High resistance,,7035
7036,1,2,0,0,0,2021,7,3.4995599,High resistance,,7036
7038,0,2,0,0,1,2021,7,0.216445499,Loss of mature forest,,7038
7039,0,2,0,1,1,2021,7,8.24728E-07,Loss of mature forest,,7039
7039,0,2,0,1,1,2021,0,8.24728E-07,Loss of mature forest,,7039
7040,1,2,0,0,0,2003,2,2.75314E-05,Faded resistance,,7040
7041,0,3,0,0,0,2014,13,4.922798408,High resistance,,7041
7042,1,4,0,0,0,2022,19,0.769064335,Moderate resistance,,7042
