"","dist_year","dist_type","grove_name","unit_name","landowner","hectares","dist_group"
"546",2016,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",9.6,"Active treatment"
"547",2023,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"548",2023,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"549",2023,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",17.3,"Active treatment"
"550",2023,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",5.6,"Active treatment"
"551",2023,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"552",2023,"rx_pile","Big Stump","Giant Sequoia National Monument","US Forest Service",7.1,"Active treatment"
"553",1985,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"554",1986,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",5.4,"Active treatment"
"555",1987,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",2.6,"Active treatment"
"556",1985,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",9,"Active treatment"
"557",1985,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",1.1,"Active treatment"
"558",1985,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"559",1987,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",2.5,"Active treatment"
"560",1986,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",9.6,"Active treatment"
"561",1987,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",19.4,"Active treatment"
"562",2016,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",49.4,"Active treatment"
"563",2017,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"564",2016,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",12,"Active treatment"
"565",2018,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",12,"Active treatment"
"566",2018,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",12,"Active treatment"
"567",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",100.5,"Active treatment"
"568",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",7,"Active treatment"
"569",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",71,"Active treatment"
"570",2016,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",25.8,"Active treatment"
"571",2015,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",25.8,"Active treatment"
"572",2017,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",25.8,"Active treatment"
"573",2011,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"574",2010,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"575",2011,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"576",2010,"rx_pile","Black Mountain","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"577",2007,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",3.1,"Active treatment"
"578",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",16.1,"Active treatment"
"579",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",48.9,"Active treatment"
"580",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",24.5,"Active treatment"
"581",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",6.3,"Active treatment"
"582",2022,"mech_under","Black Mountain","Giant Sequoia National Monument","US Forest Service",6.8,"Active treatment"
"583",1985,"mech_under","Boulder Creek","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"584",2009,"rx_pile","Boulder Creek","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"585",2018,"mech_under","Cabin Creek","Giant Sequoia National Monument","US Forest Service",2.3,"Active treatment"
"586",2023,"rx_pile","Carr Wilson","Giant Sequoia National Monument","US Forest Service",4.5,"Active treatment"
"587",2024,"mech_under","Cherry Gap","Giant Sequoia National Monument","US Forest Service",2,"Active treatment"
"588",2018,"mech_under","Cherry Gap","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"589",2018,"mech_under","Cherry Gap","Giant Sequoia National Monument","US Forest Service",8.5,"Active treatment"
"590",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.8,"Active treatment"
"591",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",18.4,"Active treatment"
"592",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",9.3,"Active treatment"
"593",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",9.7,"Active treatment"
"594",2024,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",5.2,"Active treatment"
"595",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"596",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"597",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"598",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.1,"Active treatment"
"599",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"600",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"601",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"602",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"603",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"604",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.6,"Active treatment"
"605",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"606",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.9,"Active treatment"
"607",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.8,"Active treatment"
"608",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",9.7,"Active treatment"
"609",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.5,"Active treatment"
"610",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"611",1987,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"612",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",5.5,"Active treatment"
"613",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"614",1986,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"615",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",25.4,"Active treatment"
"616",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"617",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"618",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"619",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.5,"Active treatment"
"620",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.6,"Active treatment"
"621",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.9,"Active treatment"
"622",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"623",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"624",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"625",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"626",2023,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"627",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"628",2022,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"629",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",35.3,"Active treatment"
"630",2019,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",35.3,"Active treatment"
"631",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",23.8,"Active treatment"
"632",2006,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"633",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"634",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",17.1,"Active treatment"
"635",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"636",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"637",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"638",2024,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"639",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.4,"Active treatment"
"640",2024,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"641",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"642",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"643",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.1,"Active treatment"
"644",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.5,"Active treatment"
"645",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",2.3,"Active treatment"
"646",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"647",2023,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"648",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"649",2024,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"650",2018,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"651",2017,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",5.3,"Active treatment"
"652",2006,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"653",2022,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",38.9,"Active treatment"
"654",2023,"mech_under","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"655",2022,"rx_pile","Converse Basin","Giant Sequoia National Monument","US Forest Service",0.5,"Active treatment"
"656",2023,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"657",2020,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"658",2021,"rx_pile","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"659",2022,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"660",2023,"mech_under","Converse Mountain","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"661",2018,"mech_under","Converse Saddle","Giant Sequoia National Monument","US Forest Service",2.8,"Active treatment"
"662",1985,"mech_under","Evans","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"663",2014,"mech_under","Evans","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"664",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"665",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"666",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"667",2016,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"668",2016,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",2.9,"Active treatment"
"669",2014,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"670",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"671",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",1.5,"Active treatment"
"672",2023,"mech_under","Freeman Creek","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"673",2023,"mech_under","General Grant","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"674",2023,"mech_under","General Grant","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"675",1992,"rx_pile","General Grant","Giant Sequoia National Monument","National Park Service",0.2,"Active treatment"
"676",2018,"mech_under","General Grant","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"677",2024,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",3.2,"Active treatment"
"678",2024,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"679",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"680",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"681",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"682",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.3,"Active treatment"
"683",2018,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",3.4,"Active treatment"
"684",2022,"rx_pile","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",3.4,"Active treatment"
"685",2023,"mech_under","Hoist Ridge","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"686",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",2.3,"Active treatment"
"687",2019,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",5.8,"Active treatment"
"688",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"689",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",32.3,"Active treatment"
"690",2020,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"691",2021,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"692",2022,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"693",2010,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",1.4,"Active treatment"
"694",2023,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",4.4,"Active treatment"
"695",2024,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",4.4,"Active treatment"
"696",2022,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",14.1,"Active treatment"
"697",2023,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",14.1,"Active treatment"
"698",2016,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",5.8,"Active treatment"
"699",2017,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",29.6,"Active treatment"
"700",2021,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",29.6,"Active treatment"
"701",2022,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",29.6,"Active treatment"
"702",2016,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"703",2016,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"704",2017,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"705",2018,"rx_pile","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"706",2019,"mech_under","Indian Basin","Giant Sequoia National Monument","US Forest Service",13.2,"Active treatment"
"707",1986,"mech_under","Kennedy","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"708",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"709",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",7.5,"Active treatment"
"710",2022,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",7.5,"Active treatment"
"711",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",1.1,"Active treatment"
"712",2023,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",0.5,"Active treatment"
"713",2022,"mech_under","Landslide","Giant Sequoia National Monument","US Forest Service",7.8,"Active treatment"
"714",1983,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"715",1984,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",2.2,"Active treatment"
"716",1985,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",6.3,"Active treatment"
"717",1986,"mech_under","Little Boulder","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"718",1985,"mech_under","Lockwood","Giant Sequoia National Monument","US Forest Service",2.2,"Active treatment"
"719",1985,"mech_under","Lockwood","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"720",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",1.4,"Active treatment"
"721",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",3,"Active treatment"
"722",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"723",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"724",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",5.9,"Active treatment"
"725",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",2.6,"Active treatment"
"726",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",8.5,"Active treatment"
"727",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",23.3,"Active treatment"
"728",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",5.5,"Active treatment"
"729",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",11.1,"Active treatment"
"730",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",6,"Active treatment"
"731",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",7.4,"Active treatment"
"732",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",7.8,"Active treatment"
"733",2023,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",2.5,"Active treatment"
"734",1985,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"735",1986,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",7.9,"Active treatment"
"736",1985,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.6,"Active treatment"
"737",1986,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",12.9,"Active treatment"
"738",1986,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",3.6,"Active treatment"
"739",2018,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"740",2018,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",10.1,"Active treatment"
"741",2007,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"742",2022,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",23.4,"Active treatment"
"743",2023,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",23.4,"Active treatment"
"744",2004,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"745",2016,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"746",2018,"mech_under","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"747",2018,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"748",2021,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",13.7,"Active treatment"
"749",2023,"rx_pile","Long Meadow","Giant Sequoia National Monument","US Forest Service",1.4,"Active treatment"
"750",2023,"rx_pile","McIntyre","Giant Sequoia National Monument","US Forest Service",112.9,"Active treatment"
"751",1992,"mech_under","Middle Tule","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.5,"Active treatment"
"752",1992,"mech_under","Middle Tule","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.5,"Active treatment"
"753",2018,"rx_pile","Middle Tule","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1,"Active treatment"
"754",2009,"mech_under","Mountain Home","Giant Sequoia National Monument","Private",0.7,"Active treatment"
"755",1960,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"756",1964,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",2.4,"Active treatment"
"757",1965,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"758",1965,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1,"Active treatment"
"759",1967,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",2.6,"Active treatment"
"760",1971,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",5.6,"Active treatment"
"761",1987,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"762",1989,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1.1,"Active treatment"
"763",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"764",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"765",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.4,"Active treatment"
"766",1994,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.4,"Active treatment"
"767",1990,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.9,"Active treatment"
"768",2002,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.4,"Active treatment"
"769",2002,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",5.2,"Active treatment"
"770",2018,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0,"Active treatment"
"771",2016,"rx_pile","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",0.3,"Active treatment"
"772",2012,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",1.4,"Active treatment"
"773",2013,"mech_under","Mountain Home","Giant Sequoia National Monument","Mountain Home Demonstration State Forest",2,"Active treatment"
"774",1983,"mech_under","Mountain Home","Giant Sequoia National Monument","US Forest Service",1,"Active treatment"
"775",1983,"mech_under","Mountain Home","Giant Sequoia National Monument","US Forest Service",0.8,"Active treatment"
"776",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",37.8,"Active treatment"
"777",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",14.9,"Active treatment"
"778",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",7.1,"Active treatment"
"779",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",4.4,"Active treatment"
"780",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",1.7,"Active treatment"
"781",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",3.3,"Active treatment"
"782",2024,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",0.2,"Active treatment"
"783",2007,"mech_under","Packsaddle","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"784",1987,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",4.3,"Active treatment"
"785",1986,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"786",1987,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",4.1,"Active treatment"
"787",1988,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"788",1988,"mech_under","Peyrone","Giant Sequoia National Monument","US Forest Service",11.9,"Active treatment"
"789",2024,"mech_under","Powderhorn Tree","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"790",1985,"mech_under","Redhill","Giant Sequoia National Monument","US Forest Service",0,"Active treatment"
"791",2007,"mech_under","Redhill","Giant Sequoia National Monument","US Forest Service",4.1,"Active treatment"
"792",1997,"mech_under","Redwood Mountain","Giant Sequoia National Monument","Private",0.2,"Active treatment"
"793",2012,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0.8,"Active treatment"
"794",2009,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"795",1978,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0,"Active treatment"
"796",1976,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","National Park Service",0.2,"Active treatment"
"797",2001,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",0,"Active treatment"
"798",2001,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",0,"Active treatment"
"799",2024,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",0.2,"Active treatment"
"800",2001,"mech_under","Redwood Mountain","Giant Sequoia National Monument","UC Berkeley Center for Forestry",2.4,"Active treatment"
"801",1983,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",4.9,"Active treatment"
"802",1987,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"803",2010,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.4,"Active treatment"
"804",2010,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"805",2016,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"806",2011,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.1,"Active treatment"
"807",2017,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"808",2018,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"809",2019,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",0.7,"Active treatment"
"810",2016,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"811",2018,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"812",2017,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"813",2019,"mech_under","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
"814",2020,"rx_pile","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",6.1,"Active treatment"
