id,grove,survey_year,postfire_status,prefire_status,source,survey_fire,gps_offset_m,dbh_cm,gps_offset_deg,total_offset_m,gps_reset_radians,geometry
HONO13_R1,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,274.32,NA,NA,NA,"c(114649.112937292, -181811.205936965)"
HONO14_R1,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,518.16,NA,NA,NA,"c(114663.570534718, -181826.350592263)"
HONO15_R1,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,30.48,NA,NA,NA,"c(114128.942068543, -181926.433440453)"
HONO15_R2,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,NA,NA,NA,NA,"c(114128.090249761, -181926.460160978)"
HONO16_R1,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,243.84,NA,NA,NA,"c(113915.163355843, -181967.634459053)"
HONO16_R2,Homers Nose,2023,Alive,Alive,"USGS, mortality",post_castle,NA,NA,NA,NA,NA,"c(113913.297021612, -181967.693002699)"
REMO3189_R1,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,579.12,NA,NA,NA,"c(97937.645841877, -147236.668825357)"
SOFO12_R1,South Fork,2023,Alive,Alive,"USGS, mortality",post_castle,NA,363.4,NA,NA,NA,"c(116408.889603606, -184002.177693877)"
SOFO12_R2,South Fork,2023,Alive,Alive,"USGS, mortality",post_castle,NA,NA,NA,NA,NA,"c(116407.023242122, -184002.236231741)"
GIFO10000_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,13.8,NA,NA,NA,"c(109576.106228565, -160222.880359076)"
GIFO10001_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,64.4,NA,NA,NA,"c(109577.729871527, -160208.918105237)"
GIFO10002_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,67.9,NA,NA,NA,"c(109585.966048803, -160190.152251915)"
GIFO10004_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,24.5,NA,NA,NA,"c(109585.595750978, -160190.590793134)"
GIFO10003_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,45,NA,NA,NA,"c(109586.36876481, -160189.881044505)"
GIFO10005_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,10.2,NA,NA,NA,"c(109584.349739779, -160189.966586167)"
GIFO10006_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,48.6,NA,NA,NA,"c(109585.687583296, -160189.810273197)"
GIFO10007_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,24.2,NA,NA,NA,"c(109585.888753741, -160188.983224307)"
GIFO10008_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,25.6,NA,NA,NA,"c(109588.413779005, -160187.736365884)"
GIFO10009_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,54.3,NA,NA,NA,"c(109589.119772978, -160187.862474641)"
GIFO10010_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,18.9,NA,NA,NA,"c(109590.268547955, -160187.465590226)"
GIFO10011_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,69.4,NA,NA,NA,"c(109590.006495086, -160192.914248797)"
GIFO10012_T,Giant Forest,2022,Dead,unknown,"USGS, mortality",post_knp,NA,10.2,NA,NA,NA,"c(109588.687688519, -160188.376112487)"
GIFO10013_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,22.2,NA,NA,NA,"c(109646.779303929, -160221.202944639)"
GIFO10014_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,81.7,NA,NA,NA,"c(109645.986822499, -160221.301020517)"
GIFO10015_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,83.1,NA,NA,NA,"c(109537.808222851, -160183.758148373)"
GIFO10016_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,122.5,NA,NA,NA,"c(109532.597358186, -160172.990082463)"
MUIR10000_T,Muir,2022,Alive,Alive,"USGS, mortality",post_knp,NA,56.3,NA,NA,NA,"c(103982.825449694, -153027.064716347)"
MUIR10001_T,Muir,2022,Alive,Alive,"USGS, mortality",post_knp,NA,125.3,NA,NA,NA,"c(103979.433892543, -153027.811793455)"
MUIR10002_T,Muir,2022,Alive,Alive,"USGS, mortality",post_knp,NA,76.3,NA,NA,NA,"c(103981.956941169, -153029.350774546)"
MUIR10003_T,Muir,2022,Alive,Alive,"USGS, mortality",post_knp,NA,50,NA,NA,NA,"c(103979.368589691, -153028.752812786)"
MUIR10004_T,Muir,2022,Dead,unknown,"USGS, mortality",post_knp,NA,18.4,NA,NA,NA,"c(103980.830893763, -153031.61487499)"
MUIR10005_T,Muir,2022,Dead,unknown,"USGS, mortality",post_knp,NA,21.5,NA,NA,NA,"c(103980.287121859, -153029.664873481)"
MUIR10006_T,Muir,2022,Alive,Alive,"USGS, mortality",post_knp,NA,37.3,NA,NA,NA,"c(103973.999903323, -153040.35068056)"
MUIR10007_T,Muir,2022,Alive,Alive,"USGS, mortality",post_knp,NA,54.4,NA,NA,NA,"c(103971.286276151, -153040.743726019)"
MUIR10008_T,Muir,2022,Dead,unknown,"USGS, mortality",post_knp,NA,30,NA,NA,NA,"c(104009.093226233, -153081.014614285)"
MUIR10009_T,Muir,2022,Alive,Alive,"USGS, mortality",post_knp,NA,69.3,NA,NA,NA,"c(104009.58206355, -153081.037309555)"
MUIR10010_T,Muir,2022,Dead,unknown,"USGS, mortality",post_knp,NA,29,NA,NA,NA,"c(104009.671462638, -153077.624362599)"
LOST10000_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,24,NA,NA,NA,"c(104554.087802929, -151214.046488579)"
LOST10001_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,43.1,NA,NA,NA,"c(104571.073938723, -151204.224286183)"
LOST10002_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,25.7,NA,NA,NA,"c(104573.139041614, -151202.848527428)"
LOST10003_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,61.4,NA,NA,NA,"c(104596.40396891, -151197.62272682)"
LOSR10004_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,25.7,NA,NA,NA,"c(104593.766268363, -151196.763784532)"
LOST10005_5,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,107.2,NA,NA,NA,"c(104607.989721975, -151190.895661033)"
LOST10007_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,103.5,NA,NA,NA,"c(104608.180850101, -151190.51385589)"
LOST10006_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,17.8,NA,NA,NA,"c(104608.622426606, -151190.103122538)"
LOST10008_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,63,NA,NA,NA,"c(104609.027275784, -151192.990462908)"
LOST10009_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,15,NA,NA,NA,"c(104574.37269503, -151231.802519271)"
LOST10010_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,31.1,NA,NA,NA,"c(104590.99243255, -151271.757259428)"
LOST10011_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,36.6,NA,NA,NA,"c(104592.345303369, -151275.12382409)"
LOST10013_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,18,NA,NA,NA,"c(104589.428216302, -151261.123086709)"
LOST10014_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,23.4,NA,NA,NA,"c(104562.148061856, -151298.724931101)"
LOST10015_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,59.8,NA,NA,NA,"c(104562.045535383, -151302.85882377)"
LOST10016_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,67.7,NA,NA,NA,"c(104548.418660958, -151323.522233292)"
GIFO10035_T,Giant Forest,2022,Dead,unknown,"USGS, mortality",post_knp,NA,10.7,NA,NA,NA,"c(109898.582082716, -161049.783757513)"
GIFO10036_T,Giant Forest,2022,Dead,unknown,"USGS, mortality",post_knp,NA,16.9,NA,NA,NA,"c(109897.529396654, -161060.625534845)"
GIFO10037_T,Giant Forest,2022,Dead,unknown,"USGS, mortality",post_knp,NA,11.3,NA,NA,NA,"c(109898.408308987, -161061.334442232)"
GIFO10038_T,Giant Forest,2022,Dead,unknown,"USGS, mortality",post_knp,NA,13.5,NA,NA,NA,"c(109901.129662915, -161061.627662747)"
GIFO10017_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,11.7,NA,NA,NA,"c(109901.402350958, -161062.524988405)"
GIFO10018_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,15.1,NA,NA,NA,"c(109901.973881713, -161061.790513252)"
GIFO10019_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,14,NA,NA,NA,"c(109902.485505108, -161062.437816742)"
GIFO10020_T,Giant Forest,2022,Dead,unknown,"USGS, mortality",post_knp,NA,11.3,NA,NA,NA,"c(109905.966600978, -161057.006186879)"
GIFO10021_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,10,NA,NA,NA,"c(109890.402409551, -161030.053039093)"
GIFO10022_T,Giant Forest,2022,Alive,Alive,"USGS, mortality",post_knp,NA,12.3,NA,NA,NA,"c(109887.963163041, -161030.689917701)"
BOCA10000_T,Board Camp,2022,Dead,unknown,"USGS, mortality",post_castle,NA,46.9,NA,NA,NA,"c(115158.203699811, -182143.023741576)"
BOCA10001,Board Camp,2022,Dead,unknown,"USGS, mortality",post_castle,NA,47.6,NA,NA,NA,"c(115168.207307296, -182137.706599587)"
BOCA10003,Board Camp,2022,Dead,unknown,"USGS, mortality",post_castle,NA,40.5,NA,NA,NA,"c(115081.659106045, -182236.515970566)"
REME10000_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,21.7,NA,NA,NA,"c(122275.648994132, -164237.849951657)"
REME10001_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,27,NA,NA,NA,"c(122272.242325289, -164240.745045586)"
REME10002_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,13.3,NA,NA,NA,"c(122268.548805659, -164243.589032014)"
REME10003_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,11,NA,NA,NA,"c(122268.271846012, -164242.243848572)"
REME10004_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,23,NA,NA,NA,"c(122268.003029721, -164243.762530094)"
REME10005_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,25.2,NA,NA,NA,"c(122265.603890133, -164244.519436397)"
REME10006_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,26.3,NA,NA,NA,"c(122263.596226873, -164247.00775781)"
REME10007_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,24,NA,NA,NA,"c(122260.730074242, -164251.037313644)"
REME10008_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,22.8,NA,NA,NA,"c(122256.505642823, -164242.14287433)"
REME10009_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,26,NA,NA,NA,"c(122340.897939376, -164295.560683386)"
REME10010_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,19.2,NA,NA,NA,"c(122346.685501641, -164296.066141659)"
REME10011_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,27.5,NA,NA,NA,"c(122342.588270948, -164306.49400598)"
REME10012_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,10.4,NA,NA,NA,"c(122342.924697655, -164301.688177042)"
REME10013_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,22.4,NA,NA,NA,"c(122299.015829619, -164278.438410153)"
REME10014_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,21.2,NA,NA,NA,"c(122297.54593462, -164279.882624127)"
REME10015_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,30.6,NA,NA,NA,"c(122298.612286757, -164284.045056284)"
REME10017_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,27.2,NA,NA,NA,"c(122294.087533519, -164292.308710085)"
REME10018_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,32.2,NA,NA,NA,"c(122303.72421023, -164297.334037595)"
REME10019_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,29.9,NA,NA,NA,"c(122306.407535828, -164288.616199579)"
REME10020_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,30.6,NA,NA,NA,"c(122367.955224317, -164238.937556968)"
REME10021_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,22.3,NA,NA,NA,"c(122362.344928589, -164240.705396183)"
REME10022_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,22.5,NA,NA,NA,"c(122402.090338889, -164248.23721846)"
REME10023_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,30.5,NA,NA,NA,"c(122377.566675977, -164281.925821173)"
REME10025_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,28,NA,NA,NA,"c(122417.089609546, -164307.470132792)"
REME10026,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,45.3,NA,NA,NA,"c(122421.821873055, -164309.211349266)"
REME10027_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,44.1,NA,NA,NA,"c(122350.861998212, -164261.001130322)"
REME10028,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,NA,NA,NA,NA,"c(122330.532828171, -164288.595068075)"
REME10029_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,44.9,NA,NA,NA,"c(122324.170663514, -164299.286572275)"
REME10030,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,22,NA,NA,NA,"c(122323.207758571, -164302.548761582)"
REME10032_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,48.3,NA,NA,NA,"c(122311.538777146, -164305.33590698)"
REME10033_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,28.7,NA,NA,NA,"c(122311.544602033, -164305.687475546)"
REME10051_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,26.2,NA,NA,NA,"c(122308.834223498, -164303.957834415)"
REME10034_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,41.8,NA,NA,NA,"c(122306.055308156, -164303.694477748)"
REME10035_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,30,NA,NA,NA,"c(122293.300612019, -164308.391776035)"
REME10036_T,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,42,NA,NA,NA,"c(122275.631634211, -164305.649391413)"
REME10037,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,28.6,NA,NA,NA,"c(122272.312018896, -164307.385274944)"
REME10038,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,28,NA,NA,NA,"c(122271.785890259, -164308.360870415)"
REME10039,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,147.5,NA,NA,NA,"c(122279.329284516, -164315.176714455)"
REME10040,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,51.2,NA,NA,NA,"c(122279.564158616, -164315.039049615)"
REME10041,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,41.4,NA,NA,NA,"c(122279.564158616, -164315.039049615)"
REME10042,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,29.7,NA,NA,NA,"c(122269.991077446, -164321.866054427)"
REME10043,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,22,NA,NA,NA,"c(122260.988191126, -164306.597948969)"
REME10044,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,30,NA,NA,NA,"c(122288.337579693, -164293.914583557)"
REME10045,Redwood Meadow,2022,Dead,unknown,"USGS, mortality",other,NA,36.5,NA,NA,NA,"c(122278.000350813, -164297.416463763)"
REME10046_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,16.6,NA,NA,NA,"c(121661.142575621, -164082.68460276)"
REME10047_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,16.4,NA,NA,NA,"c(121654.126744008, -164079.738478498)"
REME10048_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,19.9,NA,NA,NA,"c(121656.190349523, -164114.032947764)"
REME10049_T,Redwood Meadow,2022,Alive,Alive,"USGS, mortality",other,NA,30.2,NA,NA,NA,"c(121676.868817154, -164065.52144082)"
LOST10017_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,91,NA,NA,NA,"c(104566.251605123, -151318.291070889)"
LOST10018_T,Lost,2022,Dead,unknown,"USGS, mortality",post_knp,NA,12.8,NA,NA,NA,"c(104565.910950553, -151317.173427387)"
LOST10019_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,24.5,NA,NA,NA,"c(104569.653272232, -151315.171669956)"
LOST10020_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,80.5,NA,NA,NA,"c(104569.673481133, -151315.07382988)"
LOST10021_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,14.7,NA,NA,NA,"c(104568.596904772, -151313.069443821)"
LOST10022_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,22.5,NA,NA,NA,"c(104569.346636472, -151312.902542234)"
LOST10023_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,53.6,NA,NA,NA,"c(104570.250006232, -151312.22875104)"
LOST10024_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,36.4,NA,NA,NA,"c(104561.690388442, -151317.254178009)"
LOST10025_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,19.6,NA,NA,NA,"c(104561.134864487, -151317.029156735)"
LOST10026_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,18.5,NA,NA,NA,"c(104560.945736936, -151312.989623934)"
LOST10027_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,25.5,NA,NA,NA,"c(104558.726606956, -151307.329460302)"
LOST10028_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,28.3,NA,NA,NA,"c(104559.787341687, -151308.054660518)"
LOST10029_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,15.6,NA,NA,NA,"c(104560.89081008, -151306.310337875)"
LOST10030_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,NA,NA,NA,NA,"c(104562.612045472, -151308.674227227)"
LOST10031_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,37.4,NA,NA,NA,"c(104565.623779042, -151308.30985466)"
LOST10032_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,44.8,NA,NA,NA,"c(104565.399330064, -151304.016899653)"
LOST10033_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,22.4,NA,NA,NA,"c(104562.974361162, -151302.002850722)"
LOST10034_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,24.6,NA,NA,NA,"c(104562.535235151, -151302.740191856)"
LOST10035_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,58.9,NA,NA,NA,"c(104569.525428528, -151305.836101914)"
LOST10036_T,Lost,2022,Dead,unknown,"USGS, mortality",post_knp,NA,16.4,NA,NA,NA,"c(104569.017955133, -151306.244900859)"
LOST10037_T,Lost,2022,Alive,Alive,"USGS, mortality",post_knp,NA,25.3,NA,NA,NA,"c(104570.70893216, -151306.302903508)"
REMO15000_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,46.7,NA,NA,NA,"c(96872.0121567761, -145862.717193472)"
REMO15002_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,86.8,NA,NA,NA,"c(96871.5062448077, -145860.847210624)"
REMO15003_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,19.8,NA,NA,NA,"c(96858.5837239857, -145872.192926437)"
REMO15004_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,21,NA,NA,NA,"c(96862.6049395178, -145875.364126025)"
REMO15005_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,12.6,NA,NA,NA,"c(96864.4854385838, -145875.163605809)"
REMO15006_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,15,NA,NA,NA,"c(96865.6927119357, -145879.914527921)"
REMO15007_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,17,NA,NA,NA,"c(96868.5810847719, -145882.01611137)"
REMO15008_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,10,NA,NA,NA,"c(96869.6154671829, -145885.00079941)"
REMO15009_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,10,NA,NA,NA,"c(96869.3518117912, -145885.42997735)"
REMO15010_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,10.2,NA,NA,NA,"c(96873.4596375887, -145887.120379776)"
REMO15011_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,10,NA,NA,NA,"c(96877.4330656222, -145887.507299289)"
REMO15012_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,15.5,NA,NA,NA,"c(96877.8870998318, -145890.694648532)"
REMO15013_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,10.8,NA,NA,NA,"c(96879.2623993803, -145891.80573065)"
REMO15014_T,Redwood Mountain,2022,Dead,unknown,"USGS, mortality",post_knp,NA,10.7,NA,NA,NA,"c(96880.5533002078, -145893.582848623)"
REMO15015_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,80.8,NA,NA,NA,"c(96910.2257900384, -145912.995566877)"
REMO15016_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,50.9,NA,NA,NA,"c(96946.2064351448, -145832.070615003)"
REMO15017_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,111.8,NA,NA,NA,"c(96948.2052382459, -145811.452965128)"
REMO15018_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,40.4,NA,NA,NA,"c(96946.1318784079, -145809.534145346)"
REMO15019_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,92.4,NA,NA,NA,"c(96942.3413717618, -145811.315982892)"
REMO15020_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,101.5,NA,NA,NA,"c(96940.7906751986, -145809.53702628)"
REMO15021_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,56.7,NA,NA,NA,"c(96939.2168257348, -145811.646875216)"
REMO15022_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,75.1,NA,NA,NA,"c(96928.9216493804, -145805.491668889)"
REMO_15023_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,28.5,NA,NA,NA,"c(96913.2331840595, -145801.809111054)"
REMO_15024_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,41.4,NA,NA,NA,"c(96912.6798403661, -145800.707213988)"
REMO_15001_T,Redwood Mountain,2022,Alive,Alive,"USGS, mortality",post_knp,NA,79.3,NA,NA,NA,"c(96969.8190091264, -145741.278861068)"
EAFO10051_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,131.2,NA,NA,NA,"c(119340.505639528, -172678.236352968)"
EAFO10052,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,32.2,NA,NA,NA,"c(119435.572555145, -172638.379349534)"
EAFO10061_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,35.7,NA,NA,NA,"c(120342.070250184, -173822.492857669)"
EAFO10062_T,East Fork,2022,Dead,unknown,"USGS, mortality",other,NA,20.9,NA,NA,NA,"c(120342.65339176, -173822.290152638)"
EAFO10063_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,64.4,NA,NA,NA,"c(120343.2730797, -173822.303757761)"
EAFO10064_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,51.6,NA,NA,NA,"c(120331.873581615, -173817.590134883)"
EAFO10066_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,54.2,NA,NA,NA,"c(120333.641717735, -173814.969193182)"
EAFO10067_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,120.7,NA,NA,NA,"c(120316.650018232, -173868.035561952)"
EAF10068_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,64.2,NA,NA,NA,"c(120312.82512671, -173873.642258333)"
EAFO10069_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,45.2,NA,NA,NA,"c(120314.980107208, -173871.617448066)"
EAFO10070_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,115.8,NA,NA,NA,"c(120312.877685277, -173857.015589515)"
EAFO10072_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,35.3,NA,NA,NA,"c(120317.980862659, -173860.105143818)"
EAFO10071_T,East Fork,2022,Dead,unknown,"USGS, mortality",other,NA,39.1,NA,NA,NA,"c(120312.877685277, -173857.015589515)"
EAFO10074_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,103.2,NA,NA,NA,"c(120320.556338534, -173857.112113905)"
EAFO10076_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,72.2,NA,NA,NA,"c(120325.882207082, -173875.596114816)"
EAFO10077_T,East Fork,2022,Dead,unknown,"USGS, mortality",other,NA,29,NA,NA,NA,"c(120326.115272309, -173875.486578932)"
EAFO10078_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,89.2,NA,NA,NA,"c(120323.733606182, -173874.911017162)"
EAFO10079_T,East Fork,2022,Dead,unknown,"USGS, mortality",other,NA,18,NA,NA,NA,"c(120325.515702001, -173874.30287847)"
EAFO10080_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,91.4,NA,NA,NA,"c(120325.430541844, -173873.606080009)"
EAFO10081_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,78.8,NA,NA,NA,"c(120329.066578868, -173874.317611353)"
EAFO10082_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,75.8,NA,NA,NA,"c(120329.657522033, -173874.261971718)"
EAFO10083_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,103.3,NA,NA,NA,"c(120328.310038309, -173871.407193807)"
EAFO10084_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,115.2,NA,NA,NA,"c(120331.433162092, -173869.349969713)"
EAFO10085_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,90.9,NA,NA,NA,"c(120334.200795232, -173873.276492209)"
EAFO10086_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,97.6,NA,NA,NA,"c(120338.073261649, -173875.380546144)"
EAFO10087_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,101,NA,NA,NA,"c(120341.690219023, -173877.898480544)"
EAFO10088_T,East Fork,2022,Alive,Alive,"USGS, mortality",other,NA,109.5,NA,NA,NA,"c(120337.866846379, -173877.80612524)"
