tree_id,grove,postfire_status,prefire_status,survey_year,fire_yr,measure_delay,fire_id,burnsev,source,geometry
Freeman Crk95,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133741.35939839, -206452.811912362)"
Freeman Crk96,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133735.3993834, -206453.950526762)"
Freeman Crk97,Freeman Crk,1,1,2024,2020,4,2020CASTLE,1,"USFS, Meyer","c(133717.884040274, -206469.043996676)"
Freeman Crk98,Freeman Crk,1,1,2024,2020,4,2020CASTLE,1,"USFS, Meyer","c(133684.017314404, -206440.512248518)"
Freeman Crk99,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133679.116474173, -206443.569206041)"
Freeman Crk910,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133724.396856941, -206389.618025663)"
Freeman Crk911,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133740.927193557, -206374.981271505)"
Freeman Crk101,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133947.6517468, -206467.03476588)"
Freeman Crk103,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133901.336165706, -206423.849430498)"
Freeman Crk111,Freeman Crk,0,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134110.590164835, -206436.911743943)"
Freeman Crk112,Freeman Crk,1,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134060.228142836, -206392.146619275)"
Freeman Crk131,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133732.647976516, -206589.824547498)"
Freeman Crk132,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133777.726083189, -206593.387545106)"
Freeman Crk133,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133740.416492311, -206614.597716467)"
Freeman Crk141,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133968.966504668, -206605.590745253)"
Freeman Crk142,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133968.810128432, -206664.57550498)"
Freeman Crk143,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133959.873016482, -206666.37702647)"
Freeman Crk144,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133950.826744256, -206664.683267653)"
Freeman Crk145,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133956.665851435, -206659.672967098)"
Freeman Crk146,Freeman Crk,0,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(133886.334920529, -206647.42634354)"
Freeman Crk147,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133918.516233905, -206589.994401551)"
Freeman Crk148,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133935.167150473, -206579.217826279)"
Freeman Crk151,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134174.136495222, -206615.86405059)"
Freeman Crk152,Freeman Crk,1,1,2024,2020,4,2020CASTLE,1,"USFS, Meyer","c(134136.429099276, -206656.333351953)"
Freeman Crk153,Freeman Crk,1,1,2024,2020,4,2020CASTLE,1,"USFS, Meyer","c(134107.07370766, -206644.270992195)"
Freeman Crk154,Freeman Crk,1,1,2024,2020,4,2020CASTLE,1,"USFS, Meyer","c(134099.307110653, -206619.560369439)"
Freeman Crk155,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134123.408010211, -206591.361080776)"
Freeman Crk201,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(133590.907584515, -206850.763372803)"
Freeman Crk202,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(133541.933268559, -206882.427494216)"
Freeman Crk211,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133765.57279759, -206844.170665561)"
Freeman Crk212,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133749.658943755, -206846.551906202)"
Freeman Crk213,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133738.804681124, -206850.959188495)"
Freeman Crk214,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(133732.628283958, -206845.169309495)"
Freeman Crk215,Freeman Crk,0,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(133718.153815676, -206829.64625049)"
Freeman Crk216,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133737.299550886, -206802.763624117)"
Freeman Crk224,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133982.35718107, -206842.37991821)"
Freeman Crk225,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133938.217366085, -206868.863381274)"
Freeman Crk231,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134131.990828839, -206770.188877158)"
Freeman Crk241,Freeman Crk,1,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134377.828008131, -206770.763247431)"
Freeman Crk242,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134393.523960094, -206825.394649898)"
Freeman Crk243,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134382.768481999, -206832.965383136)"
Freeman Crk244,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134380.864104905, -206835.980107599)"
Freeman Crk245,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134351.603557453, -206858.951388972)"
Freeman Crk246,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134346.536891183, -206824.703749352)"
Freeman Crk247,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134310.070645014, -206808.928483267)"
Freeman Crk248,Freeman Crk,1,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134327.917898439, -206804.460995396)"
Freeman Crk251,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134554.576043701, -206830.845355193)"
Freeman Crk252,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134537.704806354, -206834.568817307)"
Freeman Crk253,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134523.339344274, -206854.533400816)"
Freeman Crk254,Freeman Crk,0,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134511.893767227, -206808.013341987)"
Freeman Crk255,Freeman Crk,0,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134516.893001167, -206808.106286672)"
Freeman Crk256,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134533.019838701, -206780.548512931)"
Freeman Crk257,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134535.448327338, -206794.3149587)"
Freeman Crk321,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133772.558304743, -207003.85918207)"
Freeman Crk322,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133785.400303987, -206999.106074955)"
Freeman Crk323,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133779.840832609, -207013.071027862)"
Freeman Crk324,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(133776.025488494, -207018.889725954)"
Freeman Crk471,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134353.624066002, -207179.616074616)"
Freeman Crk472,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134358.01741017, -207256.298511709)"
Freeman Crk473,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134313.324742115, -207201.089197884)"
Freeman Crk481,Freeman Crk,0,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134557.651474775, -207153.284972035)"
Freeman Crk482,Freeman Crk,0,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134560.817960652, -207158.686124932)"
Freeman Crk483,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134551.957394076, -207194.935640557)"
Freeman Crk484,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134564.088615148, -207199.418729824)"
Freeman Crk485,Freeman Crk,1,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134579.788304018, -207158.182206326)"
Freeman Crk486,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134579.834291188, -207191.650645368)"
Freeman Crk487,Freeman Crk,1,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134590.745179497, -207189.05530638)"
Freeman Crk488,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134569.370035788, -207208.546954157)"
Freeman Crk489,Freeman Crk,1,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134569.850015597, -207255.911917325)"
Freeman Crk4810,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134541.682116968, -207217.882991823)"
Freeman Crk491,Freeman Crk,0,1,2024,2020,4,2020CASTLE,2,"USFS, Meyer","c(134779.939887378, -207167.724447883)"
Freeman Crk492,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134813.372355634, -207214.340030683)"
Freeman Crk493,Freeman Crk,0,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134806.432085312, -207216.0885374)"
Freeman Crk494,Freeman Crk,0,1,2024,2020,4,2020CASTLE,3,"USFS, Meyer","c(134729.716933506, -207159.413982227)"
Freeman Crk501,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134966.048425315, -207239.545751554)"
Freeman Crk511,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135095.295135807, -207186.473989584)"
Freeman Crk611,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134976.723810335, -207357.390232136)"
Freeman Crk612,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134939.540148513, -207414.635179863)"
Freeman Crk613,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134941.382096837, -207409.621292913)"
Freeman Crk614,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134962.140392078, -207338.382381825)"
Freeman Crk621,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134987.629397944, -207578.594708992)"
Freeman Crk622,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134968.084362909, -207592.695058867)"
Freeman Crk623,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(134976.267885547, -207630.754622574)"
Freeman Crk661,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135384.821831172, -207754.001385777)"
Freeman Crk662,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135359.74450008, -207782.938194083)"
Freeman Crk691,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135407.86452851, -207947.879322378)"
Freeman Crk692,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135342.415294351, -207995.973730107)"
Freeman Crk693,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135387.348420622, -207930.888028879)"
Freeman Crk701,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135575.082269432, -208054.72628803)"
Freeman Crk702,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135559.167015605, -208025.071638337)"
Freeman Crk703,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135553.839727705, -208014.475818875)"
Freeman Crk704,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135564.350937841, -207999.081128216)"
Freeman Crk711,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135806.69329599, -207983.675019626)"
Freeman Crk712,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135807.93565625, -207991.458220154)"
Freeman Crk713,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135810.247178466, -208001.479113978)"
Freeman Crk714,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135751.510334946, -207976.53846225)"
Freeman Crk715,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135747.303442776, -207969.821108202)"
Freeman Crk721,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135965.535400257, -207918.324553161)"
Freeman Crk722,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135983.937117116, -207899.610375698)"
Freeman Crk723,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135989.120960965, -207905.61272681)"
Freeman Crk724,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135995.227937467, -207909.177203965)"
Freeman Crk725,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(136012.656257066, -207955.279982754)"
Freeman Crk726,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135991.935686932, -207963.73900315)"
Freeman Crk751,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135613.918064487, -208146.363693039)"
Freeman Crk752,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135555.134075145, -208215.901413355)"
Freeman Crk753,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135556.308616986, -208189.516913588)"
Freeman Crk754,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135564.051492919, -208181.469874406)"
Freeman Crk755,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135556.24649711, -208155.531417185)"
Freeman Crk756,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135574.448929305, -208162.431755111)"
Freeman Crk757,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135579.398678369, -208160.938993351)"
Freeman Crk761,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135996.567199269, -208144.025093651)"
Freeman Crk762,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(136004.460932632, -208140.808265318)"
Freeman Crk763,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(135968.666324537, -208210.539548975)"
Freeman Crk771,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(136219.749822313, -208155.044097458)"
Freeman Crk772,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(136219.004564568, -208163.177144485)"
Freeman Crk773,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(136199.486135033, -208210.126878329)"
Freeman Crk774,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(136167.34039504, -208204.718898545)"
Freeman Crk775,Freeman Crk,0,1,2024,2020,4,2020CASTLE,4,"USFS, Meyer","c(136140.166218102, -208166.521501118)"
Redwood Mtn32,Redwood Mtn,0,1,2024,2021,3,2021KNP_COMP,4,"USFS, Meyer","c(95556.3990656981, -148440.320485728)"
Redwood Mtn73,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94956.1392241881, -147425.112825227)"
Redwood Mtn74,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94983.5187011981, -147406.235513934)"
Redwood Mtn75,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94998.8711879148, -147449.814131826)"
Redwood Mtn81,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94903.8689740363, -146013.409590927)"
Redwood Mtn82,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94937.3140368195, -146028.670545915)"
Redwood Mtn83,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94938.5661844791, -146036.741386178)"
Redwood Mtn84,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94936.6854722307, -146040.479223638)"
Redwood Mtn86,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,4,"USFS, Meyer","c(94903.6284992017, -146069.437519514)"
Redwood Mtn91,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,3,"USFS, Meyer","c(95111.8535561383, -146083.369800474)"
Redwood Mtn101,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94262.6575075862, -145858.413235475)"
Redwood Mtn102,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94250.209861749, -145843.751154887)"
Redwood Mtn121,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94914.2977489777, -145868.170433154)"
Redwood Mtn122,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94893.7794452535, -145882.843643036)"
Redwood Mtn123,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94890.5256838914, -145874.656469785)"
Redwood Mtn124,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94856.0137960456, -145889.07895472)"
Redwood Mtn125,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94842.9106226968, -145853.520726364)"
Redwood Mtn131,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,4,"USFS, Meyer","c(95051.0639932063, -145928.863637574)"
Redwood Mtn132,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,4,"USFS, Meyer","c(95045.6389802772, -145915.152269003)"
Redwood Mtn133,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,4,"USFS, Meyer","c(95037.6249966006, -145882.600287709)"
Redwood Mtn151,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94317.2709688159, -145752.342689225)"
Redwood Mtn152,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94239.3047173121, -145750.875528955)"
Redwood Mtn155,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94269.609673565, -145666.035806094)"
Redwood Mtn156,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,1,"USFS, Meyer","c(94290.6513780098, -145699.896448347)"
Redwood Mtn157,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94267.5368805181, -145663.650022582)"
Redwood Mtn158,Redwood Mtn,1,1,2024,2021,3,2021KNP_COMP,2,"USFS, Meyer","c(94272.380908705, -145658.840843355)"
DC0AC1,DeerCrk,1,1,2022,2021,1,2021WINDY,3,"USFS, Meyer","c(125525.654329876, -237796.806205912)"
DC00V2,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125461.619639917, -237633.640776189)"
DC00W2,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125437.327509328, -237655.869045161)"
DC00X2,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125506.762586266, -237735.60864368)"
DC00Y2,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125519.932420184, -237709.211935263)"
DC00Z2,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125489.573717605, -237697.03530085)"
DC0AA2,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125482.029830597, -237679.395492871)"
DC0013,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125428.509845279, -237565.131708943)"
DC00F3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125413.927678295, -237610.382959417)"
DC00G3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125398.402811609, -237593.183365426)"
DC00K3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125408.799304297, -237541.875724242)"
DC00L3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125402.620527865, -237568.134178219)"
DC00M3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125411.169059344, -237553.808888097)"
DC00R3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125383.184341966, -237550.854759488)"
DC00T3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125386.962239334, -237546.644048277)"
DC00U3,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125374.449727989, -237529.90595073)"
DC0084,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125459.668658147, -237570.902446134)"
DC0094,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125455.71226502, -237572.219084518)"
DC0104,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125453.753099549, -237573.489390896)"
DC0114,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125489.023860562, -237582.945541298)"
DC0124,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125493.85987417, -237577.779232818)"
DC0134,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125500.249454688, -237590.435432717)"
DC0144,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125504.164401786, -237587.785984846)"
DC0164,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125456.475148206, -237628.887283609)"
DC0AH6,DeerCrk,1,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125310.903264843, -237478.846967843)"
DC0047,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125385.558572115, -237501.505876355)"
DC0057,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125410.016546901, -237548.883079042)"
DC0067,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125381.064769434, -237517.676675893)"
DC0078,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125435.385130812, -237529.13533585)"
DC0088,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125449.890912678, -237491.232049577)"
DC0098,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125487.396162759, -237466.332757227)"
DC0108,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125434.910385949, -237546.004642298)"
DC0118,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125442.318290892, -237527.135871677)"
DC0128,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125438.53586214, -237534.046674606)"
DC0139,DeerCrk,1,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125256.895055092, -237348.881277631)"
DC00D10,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125333.743550437, -237377.796842158)"
DC00E10,DeerCrk,1,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125337.262847977, -237394.560236834)"
DC00511,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125496.181356932, -237395.347826822)"
DC00611,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125501.376710227, -237401.736810708)"
DC01412,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125144.938730281, -237283.609495865)"
DC00A13,DeerCrk,1,1,2022,2021,1,2021WINDY,3,"USFS, Meyer","c(125398.781433411, -237251.868516511)"
DC00B13,DeerCrk,0,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125372.310044453, -237332.557699828)"
DC00114,DeerCrk,1,1,2023,2021,2,2021WINDY,3,"USFS, Meyer","c(125412.863344803, -237286.937656417)"
DC00314,DeerCrk,1,1,2023,2021,2,2021WINDY,4,"USFS, Meyer","c(125420.585939247, -237246.054103418)"
DC00414,DeerCrk,1,1,2023,2021,2,2021WINDY,4,"USFS, Meyer","c(125441.613855385, -237247.40221917)"
DC01515,DeerCrk,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125224.53256, -236984.64016879)"
DC01615,DeerCrk,1,1,2022,2021,1,2021WINDY,3,"USFS, Meyer","c(125230.684247197, -236947.179457584)"
DC01715,DeerCrk,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125293.482331679, -236997.439808609)"
DC01915,DeerCrk,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125275.143656082, -236975.482014451)"
DC02015,DeerCrk,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125287.404021872, -237020.64790649)"
LM0671,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125792.783999614, -225892.64973422)"
LM0681,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125812.966959182, -225924.515586243)"
LM0691,LongMeadow,1,1,2022,2021,1,2021WINDY,3,"USFS, Meyer","c(125763.362578833, -225880.585791958)"
LM0701,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125808.231672827, -225875.274792821)"
LM0711,LongMeadow,1,1,2022,2021,1,2021WINDY,3,"USFS, Meyer","c(125763.100011323, -225902.118631163)"
LM0721,LongMeadow,1,1,2022,2021,1,2021WINDY,4,"USFS, Meyer","c(125743.469952398, -225913.545912883)"
LM0731,LongMeadow,1,1,2022,2021,1,2021WINDY,3,"USFS, Meyer","c(125786.433540195, -225945.441847985)"
LM0XXa1,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125816.537987788, -225885.292886413)"
LM0XXb1,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125857.062196474, -225903.032865725)"
LM0742,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125923.647094211, -225666.586733921)"
LM0752,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125925.066864477, -225647.999398591)"
LM0762,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125942.653289004, -225635.126307486)"
LM0772,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125877.424404034, -225658.393248945)"
LM0782,LongMeadow,1,1,2022,2021,1,2021WINDY,2,"USFS, Meyer","c(125936.571132016, -225696.53183469)"
